order_number,item_id,site_code,status,production_order_id,material_price_variance,material_usage_variance,labor_rate_variance,labor_efficiency_variance,variable_overhead_variance,fixed_overhead_volume_variance,scrap_variance,substitution_variance,total_variance,settled_date
MO-025646,SA-0053,300,Ended,25646,0.0,1271.21,16.22,39.54,14.76,-506.47,625.9,0.0,1461.17,2026-05-23
MO-025647,SA-0090,100,Ended,25647,0.0,144.47,4.22,30.65,10.39,-7321.88,310.86,0.0,-6821.3,2026-06-09
MO-025648,DRV-0027,100,Started,25648,0.0,2095.44,0.59,-2.27,-0.87,68.93,17.53,0.0,2179.35,
MO-025692,SA-0005,300,Ended,25692,0.0,260.99,8.24,21.08,7.41,16.4,131.04,0.0,445.16,2026-01-14
MO-025693,SA-0042,100,Ended,25693,0.0,567.45,1.23,2.94,2.23,-982.87,145.67,0.0,-263.36,2026-01-31
MO-025694,SA-0079,200,Ended,25694,0.0,-280.71,4.96,-10.57,-4.61,-755.07,173.73,0.0,-872.27,2026-02-17
MO-025695,DRV-0016,200,Ended,25695,0.0,167.14,-1.03,-6.11,-2.12,-308.73,334.08,0.0,183.23,2026-03-06
MO-025696,DRV-0053,100,Ended,25696,0.0,377.61,1.28,-10.26,-3.84,15.56,149.76,0.0,530.11,2026-03-23
MO-025697,ACT-0030,200,Ended,25697,0.0,39.71,5.81,-2.51,-0.76,-241.72,26.63,0.0,-172.84,2026-04-09
MO-025698,CTL-0007,300,Ended,25698,0.0,583.51,14.44,12.04,4.74,-209.78,154.49,0.0,559.43,2026-04-26
MO-025699,SYS-0004,300,Ended,25699,0.0,58.34,9.88,3.4,1.35,88.31,10.87,0.0,172.16,2026-05-14
MO-025700,AFT-0011,100,Ended,25700,0.0,117.27,9.11,15.55,5.8,-115.31,160.92,0.0,193.33,2026-05-31
MO-025701,AFT-0048,300,Ended,25701,0.0,1562.26,3.21,31.08,11.12,-2635.9,933.91,0.0,-94.31,2026-06-17
MO-025745,ACT-0056,200,Ended,25745,0.0,149.76,10.71,3.37,1.32,20.84,61.86,0.0,247.86,2026-01-05
MO-025746,CTL-0033,300,Ended,25746,0.0,829.97,4.12,20.17,7.53,-459.49,514.72,0.0,917.02,2026-01-22
MO-025747,SYS-0030,300,Ended,25747,0.0,-365.4,0.73,5.83,2.07,-1288.01,397.06,0.0,-1247.72,2026-02-08
MO-025748,AFT-0037,100,Ended,25748,0.0,-419.29,2.2,-2.19,-1.35,-828.5,430.83,0.0,-818.3,2026-02-25
MO-025749,SA-0014,300,Ended,25749,0.0,56.54,4.37,-8.5,-3.45,-76.09,33.33,0.0,6.19,2026-03-14
MO-025750,SA-0051,100,Ended,25750,0.0,1484.88,22.51,-2.25,-0.66,-812.43,762.1,0.0,1454.15,2026-03-31
MO-025751,SA-0088,200,Ended,25751,0.0,296.23,11.95,-28.96,-10.24,-144.49,159.61,0.0,284.1,2026-04-17
MO-025752,DRV-0025,100,Ended,25752,0.0,82.86,7.76,-7.95,-2.99,-33.68,100.84,0.0,146.84,2026-05-04
MO-025753,ACT-0002,200,Ended,25753,0.0,22.9,6.59,1.98,0.67,31.38,15.94,0.0,79.46,2026-05-21
MO-025754,ACT-0039,100,Ended,25754,0.0,112.58,5.57,15.19,5.56,86.08,26.6,0.0,251.57,2026-06-07
MO-025755,CTL-0016,300,Released,25755,0.0,0.0,0.0,-56.32,-19.85,76.18,0.0,0.0,0.0,
MO-025799,DRV-0014,200,Ended,25799,0.0,166.88,42.33,48.81,18.38,-399.08,170.95,0.0,48.26,2026-01-13
MO-025800,DRV-0051,100,Ended,25800,0.0,201.02,2.48,0.85,0.51,-73.0,237.22,0.0,369.08,2026-01-30
MO-025801,ACT-0028,200,Ended,25801,0.0,13.68,1.31,3.57,1.2,96.86,17.09,0.0,133.71,2026-02-16
MO-025802,CTL-0005,300,Ended,25802,0.0,406.9,-2.73,9.3,3.99,-42.81,111.82,0.0,486.47,2026-03-05
MO-025803,SYS-0002,300,Ended,25803,0.0,78.82,2.39,-1.82,-0.96,-73.75,97.9,0.0,102.57,2026-03-22
MO-025804,AFT-0009,300,Ended,25804,0.0,-15.49,15.2,-3.47,-1.2,25.95,43.59,0.0,64.58,2026-04-08
MO-025805,AFT-0046,100,Ended,25805,0.0,302.29,3.13,-15.96,-5.55,-286.68,298.86,0.0,296.11,2026-04-25
MO-025806,SA-0023,300,Ended,25806,0.0,938.04,23.64,-15.5,-5.06,-723.35,806.63,0.0,1024.4,2026-05-12
MO-025807,SA-0060,100,Ended,25807,0.0,298.91,44.52,-11.62,-4.48,-3229.07,182.51,0.0,-2719.23,2026-05-29
MO-025808,SA-0097,200,Ended,25808,0.0,87.31,6.63,-5.88,-2.23,37.64,30.91,0.0,154.38,2026-06-15
MO-025852,AFT-0035,100,Ended,25852,0.0,-201.87,13.43,4.47,1.67,-384.98,481.43,0.0,-85.86,2026-01-03
MO-025853,SA-0012,100,Ended,25853,0.0,16.18,9.89,5.32,1.82,-1859.61,74.98,0.0,-1751.43,2026-01-20
MO-025854,SA-0049,200,Ended,25854,0.0,288.97,38.87,27.82,10.41,-244.92,69.56,0.0,190.72,2026-02-07
MO-025855,SA-0086,300,Ended,25855,0.0,542.47,-1.62,108.43,39.98,-685.35,509.72,0.0,513.63,2026-02-24
MO-025856,DRV-0023,100,Ended,25856,0.0,-7.54,0.48,-3.9,-1.74,109.2,87.41,0.0,183.9,2026-03-13
MO-025857,DRV-0060,200,Ended,25857,0.0,-0.24,-0.72,3.95,1.53,-409.07,22.43,0.0,-382.12,2026-03-30
MO-025858,ACT-0037,100,Ended,25858,0.0,834.22,2.44,0.02,-0.04,-288.97,265.39,0.0,813.06,2026-04-16
MO-025859,CTL-0014,300,Ended,25859,0.0,97.15,7.4,-3.7,-1.29,9.42,15.05,0.0,124.03,2026-05-03
MO-025860,SYS-0011,100,Ended,25860,0.0,726.83,11.85,-9.49,-3.09,-170.81,357.18,0.0,912.47,2026-05-20
MO-025861,AFT-0018,300,Ended,25861,0.0,546.08,23.74,-18.56,-6.74,-702.82,210.12,0.0,51.83,2026-06-06
MO-025862,AFT-0055,100,Reported Finished,25862,0.0,1039.2,30.72,-1.62,-0.77,-332.77,39.39,0.0,774.15,
MO-025906,CTL-0003,300,Ended,25906,0.0,519.08,8.74,0.74,0.27,-80.0,247.82,0.0,696.66,2026-01-11
MO-025907,CTL-0040,300,Ended,25907,0.0,453.25,5.26,0.21,0.05,-405.74,443.21,0.0,496.24,2026-01-28
MO-025908,AFT-0007,100,Ended,25908,0.0,-19.49,9.35,5.46,1.99,-231.43,41.44,0.0,-192.69,2026-02-14
MO-025909,AFT-0044,100,Ended,25909,0.0,-102.73,0.86,32.04,11.23,-211.05,90.2,0.0,-179.45,2026-03-03
MO-025910,SA-0021,100,Ended,25910,0.0,668.2,-13.77,80.62,30.07,-626.43,661.52,0.0,800.21,2026-03-20
MO-025911,SA-0058,200,Ended,25911,0.0,312.69,12.49,78.16,26.76,-167.07,240.22,0.0,503.25,2026-04-06
MO-025912,SA-0095,300,Ended,25912,0.0,101.47,6.04,-6.66,-2.46,121.89,57.37,0.0,277.65,2026-04-23
MO-025913,DRV-0032,200,Ended,25913,0.0,35.9,2.12,-1.59,-0.55,62.96,9.71,0.0,108.55,2026-05-10
MO-025914,ACT-0009,100,Ended,25914,0.0,21.63,5.02,-3.64,-1.43,26.28,12.74,0.0,60.6,2026-05-27
MO-025915,ACT-0046,200,Ended,25915,0.0,28.92,6.85,-7.51,-2.38,-8.1,108.68,0.0,126.45,2026-06-13
MO-025959,SA-0084,100,Ended,25959,0.0,625.64,25.01,-42.51,-15.21,-1127.63,124.18,0.0,-410.52,2026-01-02
MO-025960,DRV-0021,100,Ended,25960,0.0,49.82,6.1,-5.51,-2.08,-6.19,76.95,0.0,119.1,2026-01-19
MO-025961,DRV-0058,200,Ended,25961,0.0,269.52,3.36,-3.52,-1.21,-26.92,162.13,0.0,403.36,2026-02-05
MO-025962,ACT-0035,100,Ended,25962,0.0,481.37,3.12,3.65,1.48,54.0,206.21,0.0,749.82,2026-02-22
MO-025963,CTL-0012,300,Ended,25963,0.0,1443.51,5.28,1.04,0.41,-692.22,358.61,0.0,1116.63,2026-03-11
MO-025964,SYS-0009,100,Ended,25964,0.0,102.98,-9.18,20.39,7.37,7.28,38.5,0.0,167.34,2026-03-28
MO-025965,AFT-0016,100,Ended,25965,0.0,1236.95,8.34,72.15,25.85,-603.03,761.22,0.0,1501.48,2026-04-14
MO-025966,AFT-0053,100,Ended,25966,0.0,287.67,40.85,48.15,20.22,-182.47,271.59,0.0,486.02,2026-05-01
MO-025967,SA-0030,100,Ended,25967,0.0,3.89,42.77,30.21,9.96,-3464.0,195.68,0.0,-3181.49,2026-05-18
MO-025968,SA-0067,200,Ended,25968,0.0,16.19,5.84,-8.69,-3.21,41.95,37.15,0.0,89.23,2026-06-04
MO-025969,DRV-0004,200,Started,25969,0.0,1891.95,3.34,-4.05,-1.54,110.93,15.33,0.0,2015.95,
MO-026013,AFT-0042,300,Ended,26013,0.0,77.99,15.38,1.08,1.97,-1318.29,53.86,0.0,-1168.0,2026-01-10
MO-026014,SA-0019,200,Ended,26014,0.0,350.89,33.42,-25.31,-9.4,-1250.12,134.12,0.0,-766.41,2026-01-27
MO-026015,SA-0056,300,Ended,26015,0.0,969.79,39.08,-20.67,-7.55,-600.26,512.86,0.0,893.24,2026-02-13
MO-026016,SA-0093,100,Ended,26016,0.0,55.53,1.4,-3.79,-1.42,31.22,40.45,0.0,123.38,2026-03-02
MO-026017,DRV-0030,200,Ended,26017,0.0,40.2,0.27,-2.35,-0.86,-488.53,26.86,0.0,-424.41,2026-03-19
MO-026018,ACT-0007,100,Ended,26018,0.0,-366.91,-0.75,3.37,1.21,-289.29,193.67,0.0,-458.7,2026-04-05
MO-026019,ACT-0044,200,Ended,26019,0.0,-11.75,-1.71,9.6,3.26,6.36,7.65,0.0,13.41,2026-04-22
MO-026020,CTL-0021,300,Ended,26020,0.0,256.83,8.38,37.36,13.88,-236.18,297.24,0.0,377.51,2026-05-09
MO-026021,SYS-0018,300,Ended,26021,0.0,87.7,27.29,42.29,16.4,-3097.96,227.3,0.0,-2696.99,2026-05-26
MO-026022,AFT-0025,100,Ended,26022,0.0,374.45,34.85,10.95,3.63,-487.46,199.86,0.0,136.29,2026-06-12
MO-026023,SA-0002,300,Started,26023,0.0,8017.46,11.79,5.58,2.71,-90.78,71.64,0.0,8018.39,
MO-026067,CTL-0010,300,Ended,26067,0.0,1017.25,13.98,7.01,1.87,-170.35,340.98,0.0,1210.74,2026-01-17
MO-026068,SYS-0007,100,Ended,26068,0.0,264.59,21.64,-10.19,-3.64,-314.16,126.01,0.0,84.26,2026-02-03
MO-026069,AFT-0014,100,Ended,26069,0.0,355.23,24.55,-18.89,-6.98,-159.59,84.24,0.0,278.55,2026-02-20
MO-026070,AFT-0051,300,Ended,26070,0.0,2608.26,9.25,-9.75,-3.68,-1006.35,940.67,0.0,2538.39,2026-03-09
MO-026071,SA-0028,200,Ended,26071,0.0,3.95,2.23,-5.7,-2.16,-253.35,259.35,0.0,4.32,2026-03-27
MO-026072,SA-0065,300,Ended,26072,0.0,51.99,-0.88,-2.88,-1.1,51.06,31.61,0.0,129.81,2026-04-13
MO-026073,DRV-0002,200,Ended,26073,0.0,60.81,0.48,-2.03,-0.71,-2.09,90.83,0.0,147.29,2026-04-30
MO-026074,DRV-0039,100,Ended,26074,0.0,37.22,7.4,9.93,3.75,174.31,13.48,0.0,246.09,2026-05-17
MO-026075,ACT-0016,200,Ended,26075,0.0,32.28,5.09,12.9,4.95,4.77,43.45,0.0,103.44,2026-06-03
MO-026076,ACT-0053,100,Ended,26076,0.0,191.72,20.44,39.37,14.7,-8.93,128.16,0.0,385.46,2026-06-20
MO-026120,SA-0091,200,Ended,26120,0.0,123.88,4.67,-1.36,-0.65,-27.89,53.93,0.0,152.59,2026-01-08
MO-026121,DRV-0028,200,Ended,26121,0.0,629.15,2.47,3.04,1.06,-127.1,188.7,0.0,697.31,2026-01-25
MO-026122,ACT-0005,100,Ended,26122,0.0,72.98,13.71,6.75,2.52,46.83,82.86,0.0,225.65,2026-02-11
MO-026123,ACT-0042,200,Ended,26123,0.0,4.0,10.02,-6.72,-2.31,-1507.53,51.48,0.0,-1451.06,2026-02-28
MO-026124,CTL-0019,300,Ended,26124,0.0,157.85,5.12,-13.64,-4.95,-244.84,70.62,0.0,-29.84,2026-03-17
MO-026125,SYS-0016,300,Ended,26125,0.0,556.03,1.88,-7.92,-2.87,-865.36,909.99,0.0,591.74,2026-04-03
MO-026126,AFT-0023,100,Ended,26126,0.0,178.16,-5.65,3.94,1.35,-39.03,152.98,0.0,291.75,2026-04-20
MO-026127,AFT-0060,300,Ended,26127,0.0,386.71,7.19,18.18,6.35,-1779.74,200.46,0.0,-1160.85,2026-05-07
MO-026128,SA-0037,200,Ended,26128,0.0,96.94,0.7,-2.6,-0.97,2.15,31.66,0.0,127.88,2026-05-24
MO-026129,SA-0074,300,Ended,26129,0.0,-3.28,5.55,1.72,0.57,87.74,7.38,0.0,99.69,2026-06-10
MO-026130,DRV-0011,100,Released,26130,0.0,0.0,0.0,-132.55,-48.26,180.81,0.0,0.0,0.0,
MO-026174,AFT-0049,100,Ended,26174,0.0,444.13,44.32,45.56,16.38,-859.3,100.79,0.0,-208.12,2026-01-16
MO-026175,SA-0026,300,Ended,26175,0.0,573.64,37.15,36.64,12.45,-1137.2,713.89,0.0,236.55,2026-02-02
MO-026176,SA-0063,100,Ended,26176,0.0,130.96,2.5,-0.8,-0.39,-12.66,63.33,0.0,182.94,2026-02-19
MO-026177,SA-0100,200,Ended,26177,0.0,34.97,8.62,3.37,1.22,22.82,34.19,0.0,105.2,2026-03-08
MO-026178,DRV-0037,100,Ended,26178,0.0,1365.85,5.33,-7.07,-2.88,-370.03,312.86,0.0,1304.06,2026-03-25
MO-026179,ACT-0014,200,Ended,26179,0.0,63.33,0.14,-10.21,-3.52,13.49,21.78,0.0,85.01,2026-04-11
MO-026180,ACT-0051,100,Ended,26180,0.0,2179.47,3.31,1.08,0.57,-1558.67,1592.61,0.0,2218.36,2026-04-28
MO-026181,CTL-0028,300,Ended,26181,0.0,-332.5,-1.01,-0.87,-0.26,-796.68,849.37,0.0,-281.96,2026-05-15
MO-026182,SYS-0025,100,Ended,26182,0.0,215.12,6.35,11.17,4.19,-909.34,220.0,0.0,-452.5,2026-06-01
MO-026183,AFT-0032,100,Ended,26183,0.0,569.9,22.74,26.51,9.91,-340.88,232.78,0.0,520.96,2026-06-18
MO-026227,ACT-0040,200,Ended,26227,0.0,-9.52,1.78,3.85,1.52,61.47,23.98,0.0,83.08,2026-01-07
MO-026228,CTL-0017,300,Ended,26228,0.0,68.81,11.95,19.49,7.27,129.1,34.48,0.0,271.09,2026-01-24
MO-026229,SYS-0014,300,Ended,26229,0.0,227.27,23.56,36.63,13.1,-117.15,76.24,0.0,259.64,2026-02-10
MO-026230,AFT-0021,300,Ended,26230,0.0,431.22,14.78,17.96,7.81,-315.71,276.65,0.0,432.71,2026-02-27
MO-026231,AFT-0058,100,Ended,26231,0.0,198.91,46.44,74.0,25.91,-101.45,174.01,0.0,417.81,2026-03-16
MO-026232,SA-0035,300,Ended,26232,0.0,15.98,4.12,1.54,0.89,9.83,56.87,0.0,89.23,2026-04-02
MO-026233,SA-0072,100,Ended,26233,0.0,6.34,0.62,-3.33,-1.44,-209.81,14.9,0.0,-192.71,2026-04-19
MO-026234,DRV-0009,100,Ended,26234,0.0,4.54,-3.03,-11.3,-4.25,67.0,10.67,0.0,63.64,2026-05-06
MO-026235,DRV-0046,200,Ended,26235,0.0,295.95,2.99,-3.55,-1.32,-0.29,175.46,0.0,469.24,2026-05-23
MO-026236,ACT-0023,100,Ended,26236,0.0,497.31,14.81,9.59,3.49,-561.25,647.42,0.0,611.37,2026-06-09
MO-026237,ACT-0060,200,Reported Finished,26237,0.0,572.67,2.64,2.34,0.79,-1000.97,19.62,0.0,-402.91,
MO-026281,SA-0098,300,Ended,26281,0.0,45.72,4.52,3.04,1.05,-49.76,81.71,0.0,86.28,2026-01-14
MO-026282,DRV-0035,100,Ended,26282,0.0,175.01,17.77,17.24,6.31,32.87,94.93,0.0,344.13,2026-01-31
MO-026283,ACT-0012,200,Ended,26283,0.0,61.9,5.65,4.93,1.67,-650.58,24.84,0.0,-551.61,2026-02-17
MO-026284,ACT-0049,100,Ended,26284,0.0,142.62,18.24,19.34,7.16,-359.56,58.12,0.0,-114.07,2026-03-06
MO-026285,CTL-0026,300,Ended,26285,0.0,252.59,4.28,14.36,5.8,-516.04,469.97,0.0,230.96,2026-03-23
MO-026286,SYS-0023,100,Ended,26286,0.0,2220.65,45.09,54.88,22.1,-1136.06,1306.98,0.0,2513.63,2026-04-09
MO-026287,AFT-0030,300,Ended,26287,0.0,174.62,3.07,43.64,14.53,-4024.09,179.56,0.0,-3608.67,2026-04-26
MO-026288,SA-0007,200,Ended,26288,0.0,117.66,-0.48,-5.4,-2.15,-11.98,32.7,0.0,130.34,2026-05-14
MO-026289,SA-0044,300,Ended,26289,0.0,30.55,-0.65,-6.23,-2.22,27.9,4.79,0.0,54.14,2026-05-31
MO-026290,SA-0081,100,Ended,26290,0.0,250.53,3.15,-5.92,-2.26,-58.11,140.98,0.0,328.37,2026-06-17
MO-026334,AFT-0019,100,Ended,26334,0.0,664.33,-6.32,-26.75,-10.25,-425.98,107.76,0.0,302.78,2026-01-05
MO-026335,AFT-0056,100,Ended,26335,0.0,614.04,21.52,-0.53,-0.78,-652.8,337.85,0.0,319.29,2026-01-22
MO-026336,SA-0033,100,Ended,26336,0.0,0.3,4.73,-4.86,-1.85,104.11,24.73,0.0,127.16,2026-02-08
MO-026337,SA-0070,200,Ended,26337,0.0,-12.18,8.54,5.35,1.89,16.62,30.01,0.0,50.23,2026-02-25
MO-026338,DRV-0007,100,Ended,26338,0.0,160.27,7.14,20.41,7.97,-130.68,94.91,0.0,160.03,2026-03-14
MO-026339,DRV-0044,200,Ended,26339,0.0,21.83,8.74,5.7,2.2,14.68,8.76,0.0,61.91,2026-03-31
MO-026340,ACT-0021,100,Ended,26340,0.0,513.46,2.33,15.5,5.79,-259.46,324.84,0.0,602.46,2026-04-17
MO-026341,ACT-0058,200,Ended,26341,0.0,259.28,6.4,34.74,13.55,-59.52,129.82,0.0,384.27,2026-05-04
MO-026342,CTL-0035,300,Ended,26342,0.0,1515.95,-10.35,13.04,2.05,-1187.44,1295.55,0.0,1628.8,2026-05-21
MO-026343,AFT-0002,100,Ended,26343,0.0,3427.37,-5.86,3.6,4.06,-828.25,572.32,0.0,3173.23,2026-06-07
MO-026344,AFT-0039,300,Started,26344,0.0,16476.96,0.64,-2.97,-1.12,-90.35,128.3,0.0,16511.46,
MO-026388,ACT-0047,100,Ended,26388,0.0,74.63,7.41,-1.78,-0.7,54.6,107.28,0.0,241.44,2026-01-13
MO-026389,CTL-0024,300,Ended,26389,0.0,-98.89,0.61,-15.15,-5.6,-2136.97,70.4,0.0,-2185.61,2026-01-30
MO-026390,SYS-0021,100,Ended,26390,0.0,1919.16,30.57,-4.34,-1.85,-1381.03,1355.14,0.0,1917.67,2026-02-16
MO-026391,AFT-0028,100,Ended,26391,0.0,354.11,73.79,42.82,15.18,-182.94,244.83,0.0,547.78,2026-03-05
MO-026392,SA-0005,300,Ended,26392,0.0,29.86,8.44,-3.31,-1.25,119.48,28.08,0.0,181.29,2026-03-22
MO-026393,SA-0042,100,Ended,26393,0.0,130.49,2.85,6.44,2.29,-176.83,32.37,0.0,-2.38,2026-04-08
MO-026394,SA-0079,200,Ended,26394,0.0,14.84,1.63,8.3,3.1,-85.95,43.43,0.0,-14.64,2026-04-25
MO-026395,DRV-0016,200,Ended,26395,0.0,82.76,0.38,3.72,1.26,2.12,76.36,0.0,166.61,2026-05-12
MO-026396,DRV-0053,100,Ended,26396,0.0,1218.23,-9.37,29.37,11.29,-528.54,698.86,0.0,1419.84,2026-05-29
MO-026397,ACT-0030,200,Ended,26397,0.0,95.71,2.05,6.7,0.51,-1336.58,119.82,0.0,-1111.79,2026-06-15
MO-026441,SA-0068,300,Ended,26441,0.0,88.81,-2.22,-0.71,-0.24,-17.27,81.54,0.0,149.91,2026-01-03
MO-026442,DRV-0005,100,Ended,26442,0.0,175.96,0.25,-3.61,-1.44,-86.05,122.09,0.0,207.2,2026-01-20
MO-026443,DRV-0042,200,Ended,26443,0.0,21.16,3.91,-3.2,-1.13,-713.22,32.76,0.0,-659.71,2026-02-07
MO-026444,ACT-0019,100,Ended,26444,0.0,230.44,16.93,-9.76,-3.91,-461.93,87.43,0.0,-140.8,2026-02-24
MO-026445,ACT-0056,200,Ended,26445,0.0,600.72,19.3,-4.69,-1.56,-380.67,278.36,0.0,511.45,2026-03-13
MO-026446,CTL-0033,300,Ended,26446,0.0,2313.34,51.75,15.28,5.64,-2075.96,2058.87,0.0,2368.93,2026-03-30
MO-026447,SYS-0030,300,Ended,26447,0.0,7218.58,24.69,60.24,21.47,-6054.81,1737.14,0.0,3007.31,2026-04-16
MO-026448,AFT-0037,100,Ended,26448,0.0,-231.25,1.69,-1.21,-0.43,-2.22,92.32,0.0,-141.1,2026-05-03
MO-026449,SA-0014,300,Ended,26449,0.0,-7.97,-0.09,6.23,2.19,24.49,7.41,0.0,32.25,2026-05-20
MO-026450,SA-0051,100,Ended,26450,0.0,301.49,1.29,-0.24,-0.33,-102.27,190.52,0.0,390.46,2026-06-06
MO-026451,SA-0088,200,Released,26451,0.0,0.0,0.0,-50.76,-19.03,69.8,0.0,0.0,0.0,
MO-026495,AFT-0026,100,Ended,26495,0.0,145.73,-13.02,63.33,21.88,-244.22,170.24,0.0,143.95,2026-01-11
MO-026496,SA-0003,100,Ended,26496,0.0,84.08,3.07,-7.13,-2.58,91.78,50.35,0.0,219.58,2026-01-28
MO-026497,SA-0040,200,Ended,26497,0.0,104.02,0.75,-4.23,-1.66,54.48,49.4,0.0,202.75,2026-02-14
MO-026498,SA-0077,300,Ended,26498,0.0,68.47,2.66,-3.38,-1.26,11.54,25.31,0.0,103.34,2026-03-03
MO-026499,DRV-0014,200,Ended,26499,0.0,-7.71,9.89,-8.14,-3.14,-22.7,39.07,0.0,7.27,2026-03-20
MO-026500,DRV-0051,100,Ended,26500,0.0,256.59,31.77,2.31,1.19,-1043.33,1107.04,0.0,355.57,2026-04-06
MO-026501,ACT-0028,200,Ended,26501,0.0,13.97,27.09,3.91,1.2,3.49,76.89,0.0,126.56,2026-04-23
MO-026502,CTL-0005,300,Ended,26502,0.0,1183.49,10.92,27.4,10.08,-381.18,447.28,0.0,1297.99,2026-05-10
MO-026503,SYS-0002,300,Ended,26503,0.0,102.65,-0.8,66.06,23.19,-697.5,428.3,0.0,-78.1,2026-05-27
MO-026504,AFT-0009,300,Ended,26504,0.0,15.27,0.62,-6.3,-2.54,190.72,9.34,0.0,207.12,2026-06-13
MO-026548,ACT-0017,100,Ended,26548,0.0,178.2,-0.35,40.91,15.2,15.05,88.56,0.0,337.57,2026-01-02
MO-026549,ACT-0054,200,Ended,26549,0.0,3059.79,-3.84,46.57,18.07,-2831.34,344.21,0.0,633.46,2026-01-19
MO-026550,CTL-0031,300,Ended,26550,0.0,1627.65,22.85,21.19,7.53,-2580.14,1368.05,0.0,467.13,2026-02-05
MO-026551,SYS-0028,300,Ended,26551,0.0,5279.49,4.15,18.05,5.9,-1455.38,1479.21,0.0,5331.42,2026-02-22
MO-026552,AFT-0035,100,Ended,26552,0.0,-151.19,2.38,-5.37,-1.94,0.25,103.16,0.0,-52.72,2026-03-11
MO-026553,SA-0012,100,Ended,26553,0.0,-15.49,2.37,-4.34,-1.52,-333.52,16.66,0.0,-335.84,2026-03-28
MO-026554,SA-0049,200,Ended,26554,0.0,24.95,8.3,-7.76,-2.9,-38.45,17.39,0.0,1.54,2026-04-14
MO-026555,SA-0086,300,Ended,26555,0.0,92.49,10.22,-1.0,-0.13,-95.05,116.51,0.0,123.03,2026-05-01
MO-026556,DRV-0023,100,Ended,26556,0.0,981.85,10.18,31.05,12.17,-205.92,407.89,0.0,1237.23,2026-05-18
MO-026557,DRV-0060,200,Ended,26557,0.0,193.72,0.22,11.3,4.4,-2307.67,100.92,0.0,-1997.11,2026-06-04
MO-026558,ACT-0037,100,Reported Finished,26558,0.0,23551.69,-5.13,26.5,9.88,-731.66,530.79,0.0,23382.07,
MO-026602,SA-0075,100,Ended,26602,0.0,109.5,3.82,8.83,3.59,91.08,74.95,0.0,291.77,2026-01-10
MO-026603,DRV-0012,200,Ended,26603,0.0,32.92,-4.65,14.36,5.51,-228.51,18.9,0.0,-161.47,2026-01-27
MO-026604,DRV-0049,100,Ended,26604,0.0,104.46,0.87,43.87,16.37,-211.17,83.99,0.0,38.39,2026-02-13
MO-026605,ACT-0026,200,Ended,26605,0.0,-111.14,14.54,17.43,6.22,-852.97,744.37,0.0,-181.54,2026-03-02
MO-026606,CTL-0003,300,Ended,26606,0.0,1392.83,46.11,0.36,-0.96,-1091.96,991.28,0.0,1337.66,2026-03-19
MO-026607,CTL-0040,300,Ended,26607,0.0,-75.35,10.37,-1.65,0.35,-1924.81,1939.03,0.0,-52.05,2026-04-05
MO-026608,AFT-0007,100,Ended,26608,0.0,28.66,4.58,-7.57,-2.81,31.05,8.88,0.0,62.8,2026-04-22
MO-026609,AFT-0044,100,Ended,26609,0.0,-20.22,8.34,-8.96,-3.04,80.06,20.04,0.0,76.23,2026-05-09
MO-026610,SA-0021,100,Ended,26610,0.0,72.84,4.42,-2.24,-0.87,-140.18,165.38,0.0,99.35,2026-05-26
MO-026611,SA-0058,200,Ended,26611,0.0,39.06,0.89,8.02,2.82,36.51,54.91,0.0,142.2,2026-06-12
MO-026612,SA-0095,300,Reported Finished,26612,0.0,3553.6,2.47,29.66,10.84,98.6,89.24,0.0,3784.4,
MO-026656,AFT-0033,300,Ended,26656,0.0,-17.88,2.87,-0.71,-0.24,26.21,59.86,0.0,70.11,2026-01-17
MO-026657,SA-0010,200,Ended,26657,0.0,15.0,-2.47,1.2,0.52,74.66,45.82,0.0,134.72,2026-02-03
MO-026658,SA-0047,300,Ended,26658,0.0,106.27,3.13,17.28,6.76,174.39,46.09,0.0,353.92,2026-02-20
MO-026659,SA-0084,100,Ended,26659,0.0,61.76,1.41,14.38,4.96,-222.61,28.38,0.0,-111.71,2026-03-09
MO-026660,DRV-0021,100,Ended,26660,0.0,556.01,11.49,21.27,8.97,-312.09,359.11,0.0,644.76,2026-03-27
MO-026661,DRV-0058,200,Ended,26661,0.0,780.43,25.56,0.25,-0.65,-634.36,729.6,0.0,900.83,2026-04-13
MO-026662,ACT-0035,100,Ended,26662,0.0,1085.42,14.33,-1.93,-0.47,-629.25,824.82,0.0,1292.93,2026-04-30
MO-026663,CTL-0012,300,Ended,26663,0.0,3847.91,24.89,-30.59,-10.61,-3210.27,1568.94,0.0,2190.28,2026-05-17
MO-026664,SYS-0009,100,Ended,26664,0.0,0.01,3.49,-7.87,-2.96,79.34,8.25,0.0,80.25,2026-06-03
MO-026665,AFT-0016,100,Ended,26665,0.0,213.12,0.75,-4.36,-1.62,-2.64,169.16,0.0,374.41,2026-06-20
MO-026709,ACT-0024,200,Ended,26709,0.0,594.43,6.96,-2.03,-0.68,-1281.81,179.86,0.0,-503.28,2026-01-08
MO-026710,CTL-0001,300,Ended,26710,0.0,2778.5,-0.17,11.36,4.25,-2104.54,1523.4,0.0,2212.8,2026-01-25
MO-026711,CTL-0038,300,Ended,26711,0.0,424.38,-11.39,31.17,11.19,-1632.35,1139.57,0.0,-37.44,2026-02-11
MO-026712,AFT-0005,100,Ended,26712,0.0,68.96,0.8,1.93,0.72,-13.86,105.07,0.0,163.62,2026-02-28
