shipment_number,ship_date,carrier,order_number,customer_id,id,shipment_id,sales_order_line_id,item_id,site_code,quantity,unit_standard_cost
SHP-000953,2026-05-19,Midwest Freight,SO-001097,CUST-0170,1905,953,2193,ACT-0019,100,55.0,1249.06
SHP-000953,2026-05-19,Midwest Freight,SO-001097,CUST-0170,1906,953,2194,ACT-0030,200,2.0,443.77
SHP-001849,2026-05-19,ParcelPro,SO-002135,CUST-0056,3697,1849,4269,DRV-0037,100,4.0,4469.48
SHP-001849,2026-05-19,ParcelPro,SO-002135,CUST-0056,3698,1849,4270,DRV-0048,200,9.0,916.05
SHP-002417,2026-05-19,Roadstar Logistics,SO-002796,CUST-0013,4833,2417,5591,DRV-0028,200,22.0,2358.69
SHP-002417,2026-05-19,Roadstar Logistics,SO-002796,CUST-0013,4834,2417,5592,DRV-0039,100,33.0,385.26
SHP-002989,2026-05-19,Midwest Freight,SO-003457,CUST-0210,5977,2989,6913,DRV-0019,100,2.0,1404.59
SHP-002989,2026-05-19,Midwest Freight,SO-003457,CUST-0210,5978,2989,6914,DRV-0030,200,4.0,447.73
SHP-004076,2026-05-19,Midwest Freight,SO-004713,CUST-0202,8151,4076,9425,AFT-0055,100,13.0,281.39
SHP-004076,2026-05-19,Midwest Freight,SO-004713,CUST-0202,8152,4076,9426,CTL-0006,300,22.0,1608.4
SHP-004971,2026-05-19,ParcelPro,SO-005751,CUST-0088,9941,4971,11501,ACT-0043,100,33.0,499.75
SHP-004971,2026-05-19,ParcelPro,SO-005751,CUST-0088,9942,4971,11502,ACT-0054,200,55.0,3824.58
SHP-005542,2026-05-19,Roadstar Logistics,SO-006412,CUST-0045,11083,5542,12823,ACT-0034,200,4.0,338.7
SHP-005542,2026-05-19,Roadstar Logistics,SO-006412,CUST-0045,11084,5542,12824,ACT-0045,100,9.0,311.98
SHP-006113,2026-05-19,Midwest Freight,SO-007073,CUST-0002,12225,6113,14145,ACT-0025,100,22.0,2796.19
SHP-006113,2026-05-19,Midwest Freight,SO-007073,CUST-0002,12226,6113,14146,ACT-0036,200,33.0,207.18
SHP-007009,2026-05-19,ParcelPro,SO-008111,CUST-0128,14017,7009,16221,DRV-0043,100,55.0,581.68
SHP-007009,2026-05-19,ParcelPro,SO-008111,CUST-0128,14018,7009,16222,DRV-0054,200,2.0,2389.07
SHP-000544,2026-05-20,BlueLine Transport,SO-000626,CUST-0083,1087,544,1251,DRV-0008,200,22.0,260.06
SHP-000544,2026-05-20,BlueLine Transport,SO-000626,CUST-0083,1088,544,1252,DRV-0019,100,33.0,1404.59
SHP-002013,2026-05-20,Midwest Freight,SO-002325,CUST-0166,4025,2013,4649,AFT-0027,300,9.0,328.06
SHP-002013,2026-05-20,Midwest Freight,SO-002325,CUST-0166,4026,2013,4650,AFT-0038,100,13.0,1359.58
SHP-003098,2026-05-20,Midwest Freight,SO-003581,CUST-0158,6195,3098,7161,ACT-0023,100,33.0,2312.23
SHP-003098,2026-05-20,Midwest Freight,SO-003581,CUST-0158,6196,3098,7162,ACT-0034,200,55.0,338.7
SHP-003669,2026-05-20,BlueLine Transport,SO-004242,CUST-0115,7337,3669,8483,ACT-0014,200,4.0,544.47
SHP-003669,2026-05-20,BlueLine Transport,SO-004242,CUST-0115,7338,3669,8484,ACT-0025,100,9.0,2796.19
SHP-005134,2026-05-20,Midwest Freight,SO-005941,CUST-0198,10267,5134,11881,DRV-0023,100,55.0,1456.75
SHP-005134,2026-05-20,Midwest Freight,SO-005941,CUST-0198,10268,5134,11882,DRV-0034,200,2.0,423.99
SHP-005706,2026-05-20,BlueLine Transport,SO-006602,CUST-0155,11411,5706,13203,DRV-0014,200,9.0,976.85
SHP-005706,2026-05-20,BlueLine Transport,SO-006602,CUST-0155,11412,5706,13204,DRV-0025,100,13.0,2240.87
SHP-006222,2026-05-20,Midwest Freight,SO-007197,CUST-0190,12443,6222,14393,AFT-0059,100,9.0,270.09
SHP-006222,2026-05-20,Midwest Freight,SO-007197,CUST-0190,12444,6222,14394,CTL-0010,300,13.0,2841.49
SHP-006792,2026-05-20,BlueLine Transport,SO-007858,CUST-0147,13583,6792,15715,AFT-0050,100,33.0,2471.31
SHP-006792,2026-05-20,BlueLine Transport,SO-007858,CUST-0147,13584,6792,15716,CTL-0001,300,55.0,2176.28
SHP-008262,2026-05-20,Midwest Freight,SO-009557,CUST-0230,16523,8262,19113,ACT-0029,100,13.0,923.26
SHP-008262,2026-05-20,Midwest Freight,SO-009557,CUST-0230,16524,8262,19114,ACT-0040,200,22.0,199.82
SHP-000136,2026-05-21,ParcelPro,SO-000155,CUST-0236,271,136,309,AFT-0007,100,9.0,295.96
SHP-000136,2026-05-21,ParcelPro,SO-000155,CUST-0236,272,136,310,AFT-0018,300,13.0,583.67
SHP-001794,2026-05-21,Roadstar Logistics,SO-002072,CUST-0185,3587,1794,4143,SYS-0024,300,4.0,5743.44
SHP-001794,2026-05-21,Roadstar Logistics,SO-002072,CUST-0185,3588,1794,4144,ACT-0005,100,9.0,789.17
SHP-002690,2026-05-21,BlueLine Transport,SO-003110,CUST-0071,5379,2690,6219,DRV-0012,200,13.0,236.26
SHP-002690,2026-05-21,BlueLine Transport,SO-003110,CUST-0071,5380,2690,6220,DRV-0023,100,22.0,1456.75
SHP-003262,2026-05-21,ParcelPro,SO-003771,CUST-0028,6523,3262,7541,DRV-0003,100,55.0,1969.66
SHP-003262,2026-05-21,ParcelPro,SO-003771,CUST-0028,6524,3262,7542,DRV-0014,200,2.0,976.85
SHP-003833,2026-05-21,Roadstar Logistics,SO-004432,CUST-0225,7665,3833,8863,CTL-0034,300,9.0,1946.56
SHP-003833,2026-05-21,Roadstar Logistics,SO-004432,CUST-0225,7666,3833,8864,DRV-0005,100,13.0,1162.73
SHP-004918,2026-05-21,Roadstar Logistics,SO-005688,CUST-0217,9835,4918,11375,AFT-0030,300,33.0,342.02
SHP-004918,2026-05-21,Roadstar Logistics,SO-005688,CUST-0217,9836,4918,11376,AFT-0041,100,55.0,1163.02
SHP-005815,2026-05-21,BlueLine Transport,SO-006726,CUST-0103,11629,5815,13451,ACT-0018,200,2.0,1053.86
SHP-005815,2026-05-21,BlueLine Transport,SO-006726,CUST-0103,11630,5815,13452,ACT-0029,100,4.0,923.26
SHP-006387,2026-05-21,ParcelPro,SO-007387,CUST-0060,12773,6387,14773,ACT-0009,100,13.0,364.09
SHP-006387,2026-05-21,ParcelPro,SO-007387,CUST-0060,12774,6387,14774,ACT-0020,200,22.0,626.2
SHP-006956,2026-05-21,Roadstar Logistics,SO-008048,CUST-0017,13911,6956,16095,SYS-0030,300,55.0,3308.83
SHP-006956,2026-05-21,Roadstar Logistics,SO-008048,CUST-0017,13912,6956,16096,ACT-0011,100,2.0,416.59
SHP-007853,2026-05-21,BlueLine Transport,SO-009086,CUST-0143,15705,7853,18171,DRV-0018,200,4.0,1468.74
SHP-007853,2026-05-21,BlueLine Transport,SO-009086,CUST-0143,15706,7853,18172,DRV-0029,100,9.0,1617.15
SHP-000244,2026-05-22,ParcelPro,SO-000279,CUST-0184,487,244,557,DRV-0001,100,2.0,1077.99
SHP-000244,2026-05-22,ParcelPro,SO-000279,CUST-0184,488,244,558,DRV-0012,200,4.0,236.26
SHP-000817,2026-05-22,Roadstar Logistics,SO-000940,CUST-0141,1633,817,1879,CTL-0032,300,13.0,1947.94
SHP-000817,2026-05-22,Roadstar Logistics,SO-000940,CUST-0141,1634,817,1880,DRV-0003,100,22.0,1969.66
SHP-001385,2026-05-22,Midwest Freight,SO-001601,CUST-0098,2769,1385,3201,CTL-0023,300,55.0,1243.13
SHP-001385,2026-05-22,Midwest Freight,SO-001601,CUST-0098,2770,1385,3202,CTL-0034,300,2.0,1946.56
SHP-002281,2026-05-22,ParcelPro,SO-002639,CUST-0224,4561,2281,5277,AFT-0011,100,4.0,459.76
SHP-002281,2026-05-22,ParcelPro,SO-002639,CUST-0224,4562,2281,5278,AFT-0022,100,9.0,225.36
SHP-002852,2026-05-22,Roadstar Logistics,SO-003300,CUST-0181,5703,2852,6599,AFT-0002,100,22.0,1635.19
SHP-002852,2026-05-22,Roadstar Logistics,SO-003300,CUST-0181,5704,2852,6600,AFT-0013,100,33.0,2946.6
SHP-003369,2026-05-22,ParcelPro,SO-003895,CUST-0216,6737,3369,7789,ACT-0007,100,22.0,2766.72
SHP-003369,2026-05-22,ParcelPro,SO-003895,CUST-0216,6738,3369,7790,ACT-0018,200,33.0,1053.86
SHP-004510,2026-05-22,Midwest Freight,SO-005217,CUST-0130,9019,4510,10433,SYS-0019,100,13.0,1798.13
SHP-004510,2026-05-22,Midwest Freight,SO-005217,CUST-0130,9020,4510,10434,SYS-0030,300,22.0,3308.83
SHP-005406,2026-05-22,ParcelPro,SO-006255,CUST-0016,10811,5406,12509,DRV-0007,100,33.0,1355.9
SHP-005406,2026-05-22,ParcelPro,SO-006255,CUST-0016,10812,5406,12510,DRV-0018,200,55.0,1468.74
SHP-005978,2026-05-22,Roadstar Logistics,SO-006916,CUST-0213,11955,5978,13831,CTL-0038,300,4.0,1627.96
SHP-005978,2026-05-22,Roadstar Logistics,SO-006916,CUST-0213,11956,5978,13832,DRV-0009,100,9.0,304.81
SHP-006550,2026-05-22,Midwest Freight,SO-007577,CUST-0170,13099,6550,15153,CTL-0029,300,22.0,746.13
SHP-006550,2026-05-22,Midwest Freight,SO-007577,CUST-0170,13100,6550,15154,CTL-0040,300,33.0,3693.39
SHP-007064,2026-05-22,Roadstar Logistics,SO-008172,CUST-0205,14127,7064,16343,AFT-0034,100,22.0,501.15
SHP-007064,2026-05-22,Roadstar Logistics,SO-008172,CUST-0205,14128,7064,16344,AFT-0045,300,33.0,1273.82
SHP-007635,2026-05-22,Midwest Freight,SO-008833,CUST-0162,15269,7635,17665,AFT-0025,100,2.0,475.85
SHP-007635,2026-05-22,Midwest Freight,SO-008833,CUST-0162,15270,7635,17666,AFT-0036,300,4.0,950.62
SHP-008535,2026-05-22,ParcelPro,SO-009871,CUST-0048,17069,8535,19741,ACT-0013,100,9.0,371.79
SHP-008535,2026-05-22,ParcelPro,SO-009871,CUST-0048,17070,8535,19742,ACT-0024,200,13.0,1998.42
SHP-000409,2026-05-23,Midwest Freight,SO-000469,CUST-0054,817,409,937,ACT-0051,100,4.0,4550.3
SHP-000409,2026-05-23,Midwest Freight,SO-000469,CUST-0054,818,409,938,AFT-0002,100,9.0,1635.19
SHP-000981,2026-05-23,BlueLine Transport,SO-001130,CUST-0011,1961,981,2259,ACT-0042,200,22.0,643.48
SHP-000981,2026-05-23,BlueLine Transport,SO-001130,CUST-0011,1962,981,2260,ACT-0053,100,33.0,457.71
SHP-002066,2026-05-23,BlueLine Transport,SO-002386,CUST-0003,4131,2066,4771,SYS-0008,300,2.0,218.0
SHP-002066,2026-05-23,BlueLine Transport,SO-002386,CUST-0003,4132,2066,4772,SYS-0019,100,4.0,1798.13
SHP-003534,2026-05-23,Midwest Freight,SO-004085,CUST-0086,7067,3534,8169,CTL-0027,300,33.0,1052.17
SHP-003534,2026-05-23,Midwest Freight,SO-004085,CUST-0086,7068,3534,8170,CTL-0038,300,55.0,1627.96
SHP-004103,2026-05-23,BlueLine Transport,SO-004746,CUST-0043,8205,4103,9491,CTL-0018,300,4.0,685.06
SHP-004103,2026-05-23,BlueLine Transport,SO-004746,CUST-0043,8206,4103,9492,CTL-0029,300,9.0,746.13
SHP-007229,2026-05-23,BlueLine Transport,SO-008362,CUST-0075,14457,7229,16723,SYS-0014,300,33.0,847.06
SHP-007229,2026-05-23,BlueLine Transport,SO-008362,CUST-0075,14458,7229,16724,SYS-0025,100,55.0,523.8
SHP-000191,2026-05-24,Roadstar Logistics,SO-000216,CUST-0073,381,191,431,DRV-0048,200,2.0,916.05
SHP-000191,2026-05-24,Roadstar Logistics,SO-000216,CUST-0073,382,191,432,DRV-0059,100,4.0,4086.27
SHP-001088,2026-05-24,BlueLine Transport,SO-001254,CUST-0199,2175,1088,2507,CTL-0016,300,9.0,273.05
SHP-001088,2026-05-24,BlueLine Transport,SO-001254,CUST-0199,2176,1088,2508,CTL-0027,300,13.0,1052.17
SHP-001660,2026-05-24,ParcelPro,SO-001915,CUST-0156,3319,1660,3829,CTL-0007,300,33.0,2206.98
SHP-001660,2026-05-24,ParcelPro,SO-001915,CUST-0156,3320,1660,3830,CTL-0018,300,55.0,685.06
SHP-002228,2026-05-24,Roadstar Logistics,SO-002576,CUST-0113,4455,2228,5151,AFT-0058,100,4.0,248.59
SHP-002228,2026-05-24,Roadstar Logistics,SO-002576,CUST-0113,4456,2228,5152,CTL-0009,300,9.0,1465.6
SHP-003125,2026-05-24,BlueLine Transport,SO-003614,CUST-0239,6249,3125,7227,ACT-0046,200,13.0,543.39
SHP-003125,2026-05-24,BlueLine Transport,SO-003614,CUST-0239,6250,3125,7228,ACT-0057,100,22.0,2621.51
SHP-003696,2026-05-24,ParcelPro,SO-004275,CUST-0196,7391,3696,8549,ACT-0037,100,55.0,3791.36
SHP-003696,2026-05-24,ParcelPro,SO-004275,CUST-0196,7392,3696,8550,ACT-0048,200,2.0,383.41
SHP-004211,2026-05-24,BlueLine Transport,SO-004870,CUST-0231,8421,4211,9739,SYS-0012,300,55.0,544.4
SHP-004211,2026-05-24,BlueLine Transport,SO-004870,CUST-0231,8422,4211,9740,SYS-0023,100,2.0,2333.9
SHP-004782,2026-05-24,ParcelPro,SO-005531,CUST-0188,9563,4782,11061,SYS-0003,100,9.0,789.98
SHP-004782,2026-05-24,ParcelPro,SO-005531,CUST-0188,9564,4782,11062,SYS-0014,300,13.0,847.06
SHP-005352,2026-05-24,Roadstar Logistics,SO-006192,CUST-0145,10703,5352,12383,DRV-0054,200,33.0,2389.07
SHP-005352,2026-05-24,Roadstar Logistics,SO-006192,CUST-0145,10704,5352,12384,SYS-0005,100,55.0,295.22
SHP-006250,2026-05-24,BlueLine Transport,SO-007230,CUST-0031,12499,6250,14459,CTL-0022,300,2.0,2070.12
SHP-006250,2026-05-24,BlueLine Transport,SO-007230,CUST-0031,12500,6250,14460,CTL-0033,300,4.0,3676.55
SHP-006819,2026-05-24,ParcelPro,SO-007891,CUST-0228,13637,6819,15781,CTL-0013,300,13.0,269.64
SHP-006819,2026-05-24,ParcelPro,SO-007891,CUST-0228,13638,6819,15782,CTL-0024,300,22.0,782.21
SHP-007391,2026-05-24,Roadstar Logistics,SO-008552,CUST-0185,14781,7391,17103,CTL-0004,300,55.0,1388.28
SHP-007391,2026-05-24,Roadstar Logistics,SO-008552,CUST-0185,14782,7391,17104,CTL-0015,300,2.0,505.32
SHP-007906,2026-05-24,ParcelPro,SO-009147,CUST-0220,15811,7906,18293,AFT-0009,300,55.0,622.76
SHP-007906,2026-05-24,ParcelPro,SO-009147,CUST-0220,15812,7906,18294,AFT-0020,100,2.0,783.79
SHP-008479,2026-05-24,Roadstar Logistics,SO-009808,CUST-0177,16957,8479,19615,ACT-0060,200,9.0,218.01
SHP-008479,2026-05-24,Roadstar Logistics,SO-009808,CUST-0177,16958,8479,19616,AFT-0011,100,13.0,459.76
SHP-000681,2026-05-25,ParcelPro,SO-000783,CUST-0112,1361,681,1565,ACT-0035,100,2.0,1963.86
SHP-000681,2026-05-25,ParcelPro,SO-000783,CUST-0112,1362,681,1566,ACT-0046,200,4.0,543.39
SHP-001250,2026-05-25,Roadstar Logistics,SO-001444,CUST-0069,2499,1250,2887,ACT-0026,200,13.0,1654.16
SHP-001250,2026-05-25,Roadstar Logistics,SO-001444,CUST-0069,2500,1250,2888,ACT-0037,100,22.0,3791.36
SHP-001823,2026-05-25,Midwest Freight,SO-002105,CUST-0026,3645,1823,4209,ACT-0017,100,55.0,632.55
SHP-001823,2026-05-25,Midwest Freight,SO-002105,CUST-0026,3646,1823,4210,ACT-0028,200,2.0,213.58
SHP-002907,2026-05-25,Midwest Freight,SO-003361,CUST-0018,5813,2907,6721,DRV-0043,100,9.0,581.68
SHP-002907,2026-05-25,Midwest Freight,SO-003361,CUST-0018,5814,2907,6722,DRV-0054,200,13.0,2389.07
SHP-003805,2026-05-25,ParcelPro,SO-004399,CUST-0144,7609,3805,8797,CTL-0011,300,22.0,2846.92
SHP-003805,2026-05-25,ParcelPro,SO-004399,CUST-0144,7610,3805,8798,CTL-0022,300,33.0,2070.12
SHP-004375,2026-05-25,Roadstar Logistics,SO-005060,CUST-0101,8749,4375,10119,CTL-0002,300,2.0,1099.52
SHP-004375,2026-05-25,Roadstar Logistics,SO-005060,CUST-0101,8750,4375,10120,CTL-0013,300,4.0,269.64
SHP-004945,2026-05-25,Midwest Freight,SO-005721,CUST-0058,9889,4945,11441,AFT-0053,100,13.0,484.99
SHP-004945,2026-05-25,Midwest Freight,SO-005721,CUST-0058,9890,4945,11442,CTL-0004,300,22.0,1388.28
SHP-005843,2026-05-25,ParcelPro,SO-006759,CUST-0184,11685,5843,13517,ACT-0041,100,33.0,443.53
SHP-005843,2026-05-25,ParcelPro,SO-006759,CUST-0184,11686,5843,13518,ACT-0052,200,55.0,646.56
SHP-006929,2026-05-25,ParcelPro,SO-008015,CUST-0176,13857,6929,16029,SYS-0007,100,4.0,900.07
SHP-006929,2026-05-25,ParcelPro,SO-008015,CUST-0176,13858,6929,16030,SYS-0018,300,9.0,631.4
SHP-007500,2026-05-25,Roadstar Logistics,SO-008676,CUST-0133,14999,7500,17351,DRV-0058,200,22.0,2026.68
SHP-007500,2026-05-25,Roadstar Logistics,SO-008676,CUST-0133,15000,7500,17352,SYS-0009,100,33.0,550.07
SHP-008071,2026-05-25,Midwest Freight,SO-009337,CUST-0090,16141,8071,18673,DRV-0049,100,2.0,1199.79
SHP-008071,2026-05-25,Midwest Freight,SO-009337,CUST-0090,16142,8071,18674,DRV-0060,200,4.0,373.77
SHP-001930,2026-05-26,Midwest Freight,SO-002229,CUST-0214,3859,1930,4457,AFT-0051,300,22.0,1343.81
SHP-001930,2026-05-26,Midwest Freight,SO-002229,CUST-0214,3860,1930,4458,CTL-0002,300,33.0,1099.52
SHP-003967,2026-05-26,Midwest Freight,SO-004589,CUST-0014,7933,3967,9177,ACT-0021,100,33.0,928.12
SHP-003967,2026-05-26,Midwest Freight,SO-004589,CUST-0014,7934,3967,9178,ACT-0032,200,55.0,232.68
SHP-004538,2026-05-26,BlueLine Transport,SO-005250,CUST-0211,9075,4538,10499,ACT-0012,200,4.0,310.47
SHP-004538,2026-05-26,BlueLine Transport,SO-005250,CUST-0211,9076,4538,10500,ACT-0023,100,9.0,2312.23
SHP-005053,2026-05-26,Midwest Freight,SO-005845,CUST-0006,10105,5053,11689,DRV-0047,100,4.0,3735.12
SHP-005053,2026-05-26,Midwest Freight,SO-005845,CUST-0006,10106,5053,11690,DRV-0058,200,9.0,2026.68
SHP-005624,2026-05-26,BlueLine Transport,SO-006506,CUST-0203,11247,5624,13011,DRV-0038,200,22.0,544.32
SHP-005624,2026-05-26,BlueLine Transport,SO-006506,CUST-0203,11248,5624,13012,DRV-0049,100,33.0,1199.79
SHP-007092,2026-05-26,Midwest Freight,SO-008205,CUST-0046,14183,7092,16409,AFT-0057,300,9.0,618.6
SHP-007092,2026-05-26,Midwest Freight,SO-008205,CUST-0046,14184,7092,16410,CTL-0008,300,13.0,710.8
SHP-007663,2026-05-26,BlueLine Transport,SO-008866,CUST-0003,15325,7663,17731,AFT-0048,300,33.0,2594.19
SHP-007663,2026-05-26,BlueLine Transport,SO-008866,CUST-0003,15326,7663,17732,AFT-0059,100,55.0,270.09
SHP-000054,2026-05-27,ParcelPro,SO-000059,CUST-0044,107,54,117,AFT-0031,100,22.0,310.16
SHP-000054,2026-05-27,ParcelPro,SO-000059,CUST-0044,108,54,118,AFT-0042,300,33.0,299.23
SHP-000626,2026-05-27,Roadstar Logistics,SO-000720,CUST-0001,1251,626,1439,AFT-0022,100,2.0,225.36
SHP-000626,2026-05-27,Roadstar Logistics,SO-000720,CUST-0001,1252,626,1440,AFT-0033,300,4.0,997.68
SHP-001524,2026-05-27,BlueLine Transport,SO-001758,CUST-0127,3047,1524,3515,ACT-0010,200,9.0,2233.37
SHP-001524,2026-05-27,BlueLine Transport,SO-001758,CUST-0127,3048,1524,3516,ACT-0021,100,13.0,928.12
SHP-002093,2026-05-27,ParcelPro,SO-002419,CUST-0084,4185,2093,4837,ACT-0001,100,33.0,2375.15
SHP-002093,2026-05-27,ParcelPro,SO-002419,CUST-0084,4186,2093,4838,ACT-0012,200,55.0,310.47
SHP-002662,2026-05-27,Roadstar Logistics,SO-003080,CUST-0041,5323,2662,6159,SYS-0022,300,4.0,4965.2
SHP-002662,2026-05-27,Roadstar Logistics,SO-003080,CUST-0041,5324,2662,6160,ACT-0003,100,9.0,1998.31
SHP-003750,2026-05-27,Roadstar Logistics,SO-004336,CUST-0033,7499,3750,8671,DRV-0018,200,22.0,1468.74
SHP-003750,2026-05-27,Roadstar Logistics,SO-004336,CUST-0033,7500,3750,8672,DRV-0029,100,33.0,1617.15
SHP-004646,2026-05-27,BlueLine Transport,SO-005374,CUST-0159,9291,4646,10747,AFT-0046,100,55.0,664.15
SHP-004646,2026-05-27,BlueLine Transport,SO-005374,CUST-0159,9292,4646,10748,AFT-0057,300,2.0,618.6
SHP-005788,2026-05-27,Roadstar Logistics,SO-006696,CUST-0073,11575,5788,13391,AFT-0028,100,33.0,349.76
SHP-005788,2026-05-27,Roadstar Logistics,SO-006696,CUST-0073,11576,5788,13392,AFT-0039,300,55.0,8553.4
SHP-006686,2026-05-27,BlueLine Transport,SO-007734,CUST-0199,13371,6686,15467,ACT-0016,200,2.0,217.24
SHP-006686,2026-05-27,BlueLine Transport,SO-007734,CUST-0199,13372,6686,15468,ACT-0027,100,4.0,2777.79
SHP-007772,2026-05-27,BlueLine Transport,SO-008990,CUST-0191,15543,7772,17979,DRV-0042,200,13.0,409.54
SHP-007772,2026-05-27,BlueLine Transport,SO-008990,CUST-0191,15544,7772,17980,DRV-0053,100,22.0,2495.92
SHP-008344,2026-05-27,ParcelPro,SO-009651,CUST-0148,16687,8344,19301,DRV-0033,100,55.0,1124.9
SHP-008344,2026-05-27,ParcelPro,SO-009651,CUST-0148,16688,8344,19302,DRV-0044,200,2.0,219.04
SHP-000218,2026-05-28,Midwest Freight,SO-000249,CUST-0154,435,218,497,SYS-0011,100,33.0,1020.49
SHP-000218,2026-05-28,Midwest Freight,SO-000249,CUST-0154,436,218,498,SYS-0022,300,55.0,4965.2
SHP-001116,2026-05-28,ParcelPro,SO-001287,CUST-0040,2231,1116,2573,CTL-0039,300,2.0,1883.77
SHP-001116,2026-05-28,ParcelPro,SO-001287,CUST-0040,2232,1116,2574,DRV-0010,200,4.0,364.42
SHP-002201,2026-05-28,ParcelPro,SO-002543,CUST-0032,4401,2201,5085,AFT-0035,100,13.0,2292.51
SHP-002201,2026-05-28,ParcelPro,SO-002543,CUST-0032,4402,2201,5086,AFT-0046,100,22.0,664.15
SHP-002771,2026-05-28,Roadstar Logistics,SO-003204,CUST-0229,5541,2771,6407,AFT-0026,100,55.0,194.56
SHP-002771,2026-05-28,Roadstar Logistics,SO-003204,CUST-0229,5542,2771,6408,AFT-0037,100,2.0,3077.35
SHP-003344,2026-05-28,Midwest Freight,SO-003865,CUST-0186,6687,3344,7729,AFT-0017,100,9.0,1705.89
SHP-003344,2026-05-28,Midwest Freight,SO-003865,CUST-0186,6688,3344,7730,AFT-0028,100,13.0,349.76
SHP-004238,2026-05-28,ParcelPro,SO-004903,CUST-0072,8475,4238,9805,ACT-0005,100,22.0,789.17
SHP-004238,2026-05-28,ParcelPro,SO-004903,CUST-0072,8476,4238,9806,ACT-0016,200,33.0,217.24
SHP-004810,2026-05-28,Roadstar Logistics,SO-005564,CUST-0029,9619,4810,11127,SYS-0026,300,2.0,1401.71
SHP-004810,2026-05-28,Roadstar Logistics,SO-005564,CUST-0029,9620,4810,11128,ACT-0007,100,4.0,2766.72
SHP-005378,2026-05-28,Midwest Freight,SO-006225,CUST-0226,10755,5378,12449,SYS-0017,100,13.0,2870.14
SHP-005378,2026-05-28,Midwest Freight,SO-006225,CUST-0226,10756,5378,12450,SYS-0028,300,22.0,2113.15
SHP-005896,2026-05-28,Roadstar Logistics,SO-006820,CUST-0021,11791,5896,13639,DRV-0022,200,13.0,4199.01
SHP-005896,2026-05-28,Roadstar Logistics,SO-006820,CUST-0021,11792,5896,13640,DRV-0033,100,22.0,1124.9
SHP-006467,2026-05-28,Midwest Freight,SO-007481,CUST-0218,12933,6467,14961,DRV-0013,100,55.0,534.23
SHP-006467,2026-05-28,Midwest Freight,SO-007481,CUST-0218,12934,6467,14962,DRV-0024,200,2.0,1625.62
SHP-007363,2026-05-28,ParcelPro,SO-008519,CUST-0104,14725,7363,17037,AFT-0041,100,4.0,1163.02
SHP-007363,2026-05-28,ParcelPro,SO-008519,CUST-0104,14726,7363,17038,AFT-0052,100,9.0,315.62
SHP-008508,2026-05-28,Midwest Freight,SO-009841,CUST-0018,17015,8508,19681,AFT-0023,100,2.0,273.18
SHP-008508,2026-05-28,Midwest Freight,SO-009841,CUST-0018,17016,8508,19682,AFT-0034,100,4.0,501.15
SHP-000325,2026-05-29,Midwest Freight,SO-000373,CUST-0102,649,325,745,AFT-0015,300,13.0,1124.21
SHP-000325,2026-05-29,Midwest Freight,SO-000373,CUST-0102,650,325,746,AFT-0026,100,22.0,194.56
SHP-000898,2026-05-29,BlueLine Transport,SO-001034,CUST-0059,1795,898,2067,AFT-0006,300,55.0,5754.99
SHP-000898,2026-05-29,BlueLine Transport,SO-001034,CUST-0059,1796,898,2068,AFT-0017,100,2.0,1705.89
SHP-002364,2026-05-29,Midwest Freight,SO-002733,CUST-0142,4727,2364,5465,SYS-0015,100,22.0,5502.56
SHP-002364,2026-05-29,Midwest Freight,SO-002733,CUST-0142,4728,2364,5466,SYS-0026,300,33.0,1401.71
SHP-002935,2026-05-29,BlueLine Transport,SO-003394,CUST-0099,5869,2935,6787,SYS-0006,300,2.0,436.61
SHP-002935,2026-05-29,BlueLine Transport,SO-003394,CUST-0099,5870,2935,6788,SYS-0017,100,4.0,2870.14
SHP-005487,2026-05-29,Midwest Freight,SO-006349,CUST-0174,10973,5487,12697,AFT-0021,300,4.0,395.23
SHP-005487,2026-05-29,Midwest Freight,SO-006349,CUST-0174,10974,5487,12698,AFT-0032,100,9.0,665.09
SHP-006060,2026-05-29,BlueLine Transport,SO-007010,CUST-0131,12119,6060,14019,AFT-0012,300,22.0,1004.49
SHP-006060,2026-05-29,BlueLine Transport,SO-007010,CUST-0131,12120,6060,14020,AFT-0023,100,33.0,273.18
SHP-007528,2026-05-29,Midwest Freight,SO-008709,CUST-0214,15055,7528,17417,SYS-0021,100,9.0,1935.92
SHP-007528,2026-05-29,Midwest Freight,SO-008709,CUST-0214,15056,7528,17418,ACT-0002,200,13.0,398.44
SHP-008616,2026-05-29,Midwest Freight,SO-009965,CUST-0206,17231,8616,19929,DRV-0017,100,33.0,777.04
SHP-008616,2026-05-29,Midwest Freight,SO-009965,CUST-0206,17232,8616,19930,DRV-0028,200,55.0,2358.69
SHP-000490,2026-05-30,ParcelPro,SO-000563,CUST-0212,979,490,1125,DRV-0055,100,22.0,5400.43
SHP-000490,2026-05-30,ParcelPro,SO-000563,CUST-0212,980,490,1126,SYS-0006,300,33.0,436.61
SHP-001958,2026-05-30,BlueLine Transport,SO-002262,CUST-0055,3915,1958,4523,CTL-0014,300,9.0,376.32
SHP-001958,2026-05-30,BlueLine Transport,SO-002262,CUST-0055,3916,1958,4524,CTL-0025,300,13.0,1240.54
SHP-003043,2026-05-30,BlueLine Transport,SO-003518,CUST-0047,6085,3043,7035,AFT-0010,100,33.0,221.83
SHP-003043,2026-05-30,BlueLine Transport,SO-003518,CUST-0047,6086,3043,7036,AFT-0021,300,55.0,395.23
