id,transaction_date,transaction_type,item_id,site_code,warehouse_code,location_code,lot_number,quantity,unit_cost,reference_type,reference_id,quality_status,journal_id,extended_value
141538,2026-05-17,Production Receipt,ACT-0050,200,200-FG,200-FG-03,,7.88,1066.65,Production Order,MO-024307,Available,,8405.202000000001
142157,2026-05-17,Transfer Out,AFT-0029,100,100-FG,100-FG-05,,-27.86,438.33,Transfer Order,TO-AFT-024414,Available,,-12211.8738
142158,2026-05-17,Transfer In,AFT-0029,400,400-FG,400-FG-05,,27.86,438.33,Transfer Order,TO-AFT-024414,Available,,12211.8738
144962,2026-05-17,Production Receipt,AFT-0013,100,100-FG,100-FG-02,,2.94,2946.61,Production Order,MO-024896,Available,,8663.0334
148390,2026-05-17,Production Receipt,SA-0046,200,200-FG,200-FG-01,,17.55,300.95,Production Order,MO-025485,Available,,5281.6725
151823,2026-05-17,Production Receipt,DRV-0039,100,100-FG,100-FG-05,,6.965,385.26,Production Order,MO-026074,Available,,2683.3359
155252,2026-05-17,Production Receipt,CTL-0012,300,300-FG,300-FG-04,,34.65,4482.68,Production Order,MO-026663,Available,,155324.862
155879,2026-05-17,Transfer Out,AFT-0051,300,300-FG,300-FG-01,,-6.825,1343.82,Transfer Order,TO-AFT-026770,Available,,-9171.5715
155880,2026-05-17,Transfer In,AFT-0051,400,400-FG,400-FG-01,,6.825,1343.82,Transfer Order,TO-AFT-026770,Available,,9171.5715
158680,2026-05-17,Production Receipt,AFT-0035,100,100-FG,100-FG-03,LOT-2605-027252,13.79,2292.51,Production Order,MO-027252,Available,,31613.712900000002
162113,2026-05-17,Production Receipt,SA-0068,300,300-FG,300-FG-02,,3.92,1019.23,Production Order,MO-027841,Available,,3995.3816
165547,2026-05-17,Production Receipt,ACT-0001,100,100-FG,100-FG-01,,27.3,2375.15,Production Order,MO-028430,Available,,64841.595
168969,2026-05-17,Production Receipt,CTL-0034,300,300-FG,300-FG-05,,7.96,1946.56,Production Order,MO-029019,Available,,15494.6176
172406,2026-05-17,Production Receipt,AFT-0057,300,300-FG,300-FG-04,,2.97,618.61,Production Order,MO-029608,Available,,1837.2717000000002
174898,2026-05-17,Customer Shipment,ACT-0044,200,200-FG,200-FG-03,,-22.0,191.13,Shipment,SHP-000108,Available,,-4204.86
174899,2026-05-17,Customer Shipment,ACT-0055,100,100-FG,100-FG-03,,-33.0,2134.85,Shipment,SHP-000108,Available,,-70450.05
177834,2026-05-17,Customer Shipment,DRV-0053,100,100-FG,100-FG-02,,-9.0,2495.92,Shipment,SHP-001576,Available,,-22463.28
177835,2026-05-17,Customer Shipment,SYS-0004,300,300-FG,300-FG-02,,-13.0,271.87,Shipment,SHP-001576,Available,,-3534.31
181150,2026-05-17,Customer Shipment,CTL-0020,300,300-FG,300-FG-04,,-4.0,687.1,Shipment,SHP-003234,Available,,-2748.4
181151,2026-05-17,Customer Shipment,CTL-0031,300,300-FG,300-FG-04,,-9.0,1954.36,Shipment,SHP-003234,Available,,-17589.239999999998
184084,2026-05-17,Customer Shipment,ACT-0059,100,100-FG,100-FG-03,,-55.0,860.8,Shipment,SHP-004701,Available,,-47344.0
184085,2026-05-17,Customer Shipment,AFT-0010,400,400-FG,400-FG-03,,-2.0,221.83,Shipment,SHP-004701,Available,,-443.66
185222,2026-05-17,Customer Shipment,ACT-0050,200,200-FG,200-FG-04,,-9.0,1066.65,Shipment,SHP-005270,Available,,-9599.85
185223,2026-05-17,Customer Shipment,AFT-0001,400,400-FG,400-FG-04,,-13.0,1725.19,Shipment,SHP-005270,Available,,-22427.47
190334,2026-05-17,Customer Shipment,CTL-0035,300,300-FG,300-FG-04,,-13.0,3084.65,Shipment,SHP-007826,Available,,-40100.450000000004
190335,2026-05-17,Customer Shipment,DRV-0006,200,200-FG,200-FG-04,,-22.0,1777.77,Shipment,SHP-007826,Available,,-39110.94
191478,2026-05-17,Customer Shipment,CTL-0026,300,300-FG,300-FG-05,,-55.0,1044.37,Shipment,SHP-008398,Available,,-57440.34999999999
191479,2026-05-17,Customer Shipment,CTL-0037,300,300-FG,300-FG-05,,-2.0,4331.48,Shipment,SHP-008398,Available,,-8662.96
192220,2026-05-17,Purchase Receipt,RM-0150,100,100-RM,100-RM-04,,325.9986,32.43,Purchase Receipt,RCV-0000251,Accepted,,10572.134598
192365,2026-05-17,Purchase Receipt,RM-0024,200,200-RM,200-RM-03,LOT-2605-000396,103.0032,30.8,Purchase Receipt,RCV-0000396,Accepted,,3172.4985600000005
193951,2026-05-17,Purchase Receipt,RM-0030,200,200-RM,200-RM-03,,284.3134,35.71,Purchase Receipt,RCV-0001982,Accepted,,10152.831514
194096,2026-05-17,Purchase Receipt,RM-0146,300,300-RM,300-RM-02,,297.7041,29.16,Purchase Receipt,RCV-0002127,Accepted,,8681.051556
194239,2026-05-17,Purchase Receipt,RM-0021,200,200-RM,200-RM-01,,236.8509,28.34,Purchase Receipt,RCV-0002270,Accepted,,6712.354506
196867,2026-05-17,Purchase Receipt,PC-0046,200,200-RM,200-RM-04,,145.849,93.73,Purchase Receipt,RCV-0004898,Accepted,,13670.42677
197013,2026-05-17,Purchase Receipt,RM-0060,300,300-RM,300-RM-03,,326.4921,34.89,Purchase Receipt,RCV-0005044,Accepted,,11391.309369
197158,2026-05-17,Purchase Receipt,PC-0036,300,300-RM,300-RM-02,LOT-2605-005189,198.0812,61.0,Purchase Receipt,RCV-0005189,Accepted,,12082.9532
198744,2026-05-17,Purchase Receipt,PC-0042,100,100-RM,100-RM-02,,549.2345,80.64,Purchase Receipt,RCV-0006775,Accepted,,44290.27008
198887,2026-05-17,Purchase Receipt,RM-0057,200,200-RM,200-RM-01,,186.8055,32.43,Purchase Receipt,RCV-0006918,Accepted,,6058.102365
199032,2026-05-17,Purchase Receipt,PC-0032,100,100-RM,100-RM-05,,322.0296,47.91,Purchase Receipt,RCV-0007063,Accepted,,15428.438135999999
201661,2026-05-17,Purchase Receipt,RM-0098,100,100-RM,100-RM-03,,849.6308,15.25,Purchase Receipt,RCV-0009692,Accepted,,12956.869700000001
201805,2026-05-17,Purchase Receipt,PC-0079,100,100-RM,100-RM-02,,242.0542,100.28,Purchase Receipt,RCV-0009836,Accepted,,24273.195176
201947,2026-05-17,Purchase Receipt,RM-0088,100,100-RM,100-RM-01,LOT-2605-009978,78.4546,32.43,Purchase Receipt,RCV-0009978,Accepted,,2544.282678
203528,2026-05-17,Purchase Receipt,RM-0094,100,100-RM,100-RM-01,,592.765,11.98,Purchase Receipt,RCV-0011559,Accepted,,7101.3247
203672,2026-05-17,Purchase Receipt,PC-0076,100,100-RM,100-RM-05,,215.1244,90.46,Purchase Receipt,RCV-0011703,Accepted,,19460.153223999998
203818,2026-05-17,Purchase Receipt,RM-0084,300,300-RM,300-RM-04,,72.5592,29.16,Purchase Receipt,RCV-0011849,Accepted,,2115.8262720000002
293,2026-05-18,Production Receipt,DRV-0038,200,200-FG,200-FG-02,,7.84,544.33,Production Order,MO-000051,Available,,4267.5472
3097,2026-05-18,Production Issue,PC-0058,200,200-RM,200-RM-02,,-41.971,133.0,Production Order,MO-000533,Available,,-5582.142999999999
3098,2026-05-18,Production Issue,PC-0081,200,200-RM,200-RM-03,,-57.7867,106.82,Production Order,MO-000533,Available,,-6172.775294
3099,2026-05-18,Production Issue,SA-0010,200,200-RM,200-RM-04,,-80.981,763.59,Production Order,MO-000533,Available,,-61836.28179
3100,2026-05-18,Production Issue,RM-0007,200,200-RM,200-RM-05,,-21.3978,16.89,Production Order,MO-000533,Available,,-361.408842
3101,2026-05-18,Production Issue,RM-0030,200,200-RM,200-RM-01,,-42.6319,35.71,Production Order,MO-000533,Available,,-1522.3851490000002
3734,2026-05-18,Production Receipt,CTL-0011,300,300-FG,300-FG-01,,2.925,2846.92,Production Order,MO-000640,Available,,8327.241
6525,2026-05-18,Production Issue,PC-0058,100,100-RM,100-RM-02,,-8.8472,133.0,Production Order,MO-001122,Available,,-1176.6776000000002
6526,2026-05-18,Production Issue,PC-0081,100,100-RM,100-RM-03,,-15.9075,106.82,Production Order,MO-001122,Available,,-1699.2391499999999
6527,2026-05-18,Production Issue,SA-0012,100,100-RM,100-RM-04,,-24.7595,416.54,Production Order,MO-001122,Available,,-10313.32213
6528,2026-05-18,Production Issue,RM-0010,100,100-RM,100-RM-05,,-31.3075,19.34,Production Order,MO-001122,Available,,-605.4870500000001
6529,2026-05-18,Production Issue,RM-0033,100,100-RM,100-RM-01,,-8.1043,12.8,Production Order,MO-001122,Available,,-103.73504000000001
6530,2026-05-18,Production Issue,RM-0056,100,100-RM,100-RM-02,,-16.162,31.61,Production Order,MO-001122,Available,,-510.88081999999997
7150,2026-05-18,Production Receipt,AFT-0034,100,100-FG,100-FG-05,,17.91,501.15,Production Order,MO-001229,Available,,8975.5965
9959,2026-05-18,Production Issue,PC-0075,300,300-RM,300-RM-02,,-150.082,87.19,Production Order,MO-001711,Available,,-13085.64958
9960,2026-05-18,Production Issue,PC-0098,300,300-RM,300-RM-03,,-43.9942,61.0,Production Order,MO-001711,Available,,-2683.6462
9961,2026-05-18,Production Issue,RM-0006,300,300-RM,300-RM-04,,-79.0398,16.07,Production Order,MO-001711,Available,,-1270.169586
10588,2026-05-18,Production Receipt,SA-0067,200,200-FG,200-FG-04,LOT-2605-001818,6.93,1238.25,Production Order,MO-001818,Available,,8581.0725
13390,2026-05-18,Production Issue,RM-0141,100,100-RM,100-RM-02,,-36.8747,25.07,Production Order,MO-002300,Available,,-924.448729
13391,2026-05-18,Production Issue,PC-0014,100,100-RM,100-RM-03,,-49.5466,90.46,Production Order,MO-002300,Available,,-4481.985436
13392,2026-05-18,Production Issue,PC-0037,100,100-RM,100-RM-04,,-7.2187,64.28,Production Order,MO-002300,Available,,-464.018036
13393,2026-05-18,Production Issue,PC-0060,100,100-RM,100-RM-05,,-21.4257,139.55,Production Order,MO-002300,Available,,-2989.956435
13394,2026-05-18,Production Issue,PC-0083,100,100-RM,100-RM-01,,-37.46,113.37,Production Order,MO-002300,Available,,-4246.840200000001
13395,2026-05-18,Production Issue,RM-0006,100,100-RM,100-RM-02,,-50.3723,16.07,Production Order,MO-002300,Available,,-809.4828610000001
14021,2026-05-18,Production Receipt,DRV-0060,200,200-FG,200-FG-03,,34.475,373.77,Production Order,MO-002407,Available,,12885.72075
16820,2026-05-18,Production Issue,RM-0087,200,200-RM,200-RM-02,,-6.5125,31.61,Production Order,MO-002889,Available,,-205.860125
16821,2026-05-18,Production Issue,RM-0110,200,200-RM,200-RM-03,,-10.4716,25.07,Production Order,MO-002889,Available,,-262.523012
16822,2026-05-18,Production Issue,RM-0133,200,200-RM,200-RM-04,,-15.6068,18.52,Production Order,MO-002889,Available,,-289.037936
17443,2026-05-18,Production Receipt,CTL-0033,300,300-FG,300-FG-02,,13.72,3676.55,Production Order,MO-002996,Available,,50442.266
20250,2026-05-18,Production Issue,RM-0078,300,300-RM,300-RM-02,,-13.7553,24.25,Production Order,MO-003478,Available,,-333.566025
20251,2026-05-18,Production Issue,RM-0101,300,300-RM,300-RM-03,,-45.3304,17.71,Production Order,MO-003478,Available,,-802.801384
20252,2026-05-18,Production Issue,RM-0124,300,300-RM,300-RM-04,,-71.4081,11.16,Production Order,MO-003478,Available,,-796.914396
20253,2026-05-18,Production Issue,RM-0147,300,300-RM,300-RM-05,,-106.5251,29.98,Production Order,MO-003478,Available,,-3193.6224979999997
20872,2026-05-18,Production Receipt,AFT-0056,100,100-FG,100-FG-01,,3.9,386.11,Production Order,MO-003585,Available,,1505.829
23678,2026-05-18,Production Issue,RM-0069,100,100-RM,100-RM-02,,-29.784,16.89,Production Order,MO-004067,Available,,-503.05176
23679,2026-05-18,Production Issue,RM-0092,100,100-RM,100-RM-03,,-4.2451,35.71,Production Order,MO-004067,Available,,-151.592521
23680,2026-05-18,Production Issue,RM-0115,100,100-RM,100-RM-04,,-12.6242,29.16,Production Order,MO-004067,Available,,-368.121672
23681,2026-05-18,Production Issue,RM-0138,100,100-RM,100-RM-05,,-20.2675,22.61,Production Order,MO-004067,Available,,-458.24817499999995
23682,2026-05-18,Production Issue,PC-0011,100,100-RM,100-RM-01,,-30.2605,80.64,Production Order,MO-004067,Available,,-2440.20672
24307,2026-05-18,Production Receipt,SA-0089,300,300-FG,300-FG-05,,27.86,343.44,Production Order,MO-004174,Available,,9568.2384
27100,2026-05-18,Production Issue,RM-0015,200,200-RM,200-RM-02,,-5.9706,23.43,Production Order,MO-004656,Available,,-139.891158
27101,2026-05-18,Production Issue,RM-0038,200,200-RM,200-RM-03,,-8.8826,16.89,Production Order,MO-004656,Available,,-150.027114
27102,2026-05-18,Production Issue,RM-0061,200,200-RM,200-RM-04,,-12.5424,35.71,Production Order,MO-004656,Available,,-447.88910400000003
27103,2026-05-18,Production Issue,RM-0084,200,200-RM,200-RM-05,,-2.5549,29.16,Production Order,MO-004656,Available,,-74.500884
27731,2026-05-18,Production Receipt,ACT-0022,200,200-FG,200-FG-04,,7.92,990.4,Production Order,MO-004763,Available,,7843.968
30538,2026-05-18,Production Issue,RM-0046,200,200-RM,200-RM-02,,-14.9818,23.43,Production Order,MO-005245,Available,,-351.023574
30539,2026-05-18,Production Issue,RM-0069,200,200-RM,200-RM-03,,-34.9209,16.89,Production Order,MO-005245,Available,,-589.8140010000001
30540,2026-05-18,Production Issue,RM-0092,200,200-RM,200-RM-04,,-51.9148,35.71,Production Order,MO-005245,Available,,-1853.877508
30541,2026-05-18,Production Issue,RM-0115,200,200-RM,200-RM-05,,-74.8339,29.16,Production Order,MO-005245,Available,,-2182.156524
30542,2026-05-18,Production Issue,RM-0138,200,200-RM,200-RM-01,,-15.2315,22.61,Production Order,MO-005245,Available,,-344.384215
31161,2026-05-18,Production Receipt,SYS-0015,100,100-FG,100-FG-03,,2.955,5502.56,Production Order,MO-005352,Available,,16260.064800000002
33967,2026-05-18,Production Issue,SA-0020,300,300-RM,300-RM-02,,-27.9149,391.58,Production Order,MO-005834,Available,,-10930.916541999999
33968,2026-05-18,Production Issue,RM-0002,300,300-RM,300-RM-03,,-6.298,12.8,Production Order,MO-005834,Available,,-80.6144
33969,2026-05-18,Production Issue,RM-0025,300,300-RM,300-RM-04,,-13.4995,31.61,Production Order,MO-005834,Available,,-426.71919499999996
33970,2026-05-18,Production Issue,RM-0048,300,300-RM,300-RM-05,,-22.2425,25.07,Production Order,MO-005834,Available,,-557.619475
33971,2026-05-18,Production Issue,RM-0071,300,300-RM,300-RM-01,,-28.3651,18.52,Production Order,MO-005834,Available,,-525.321652
33972,2026-05-18,Production Issue,RM-0094,300,300-RM,300-RM-02,,-5.7691,11.98,Production Order,MO-005834,Available,,-69.113818
34600,2026-05-18,Production Receipt,SA-0018,100,100-FG,100-FG-02,,17.64,879.96,Production Order,MO-005941,Available,,15522.494400000001
37391,2026-05-18,Production Issue,RM-0058,300,300-RM,300-RM-02,,-82.2528,33.25,Production Order,MO-006423,Available,,-2734.9055999999996
37392,2026-05-18,Production Issue,RM-0081,300,300-RM,300-RM-03,,-113.2916,26.71,Production Order,MO-006423,Available,,-3026.0186360000002
37393,2026-05-18,Production Issue,RM-0104,300,300-RM,300-RM-04,,-158.6932,20.16,Production Order,MO-006423,Available,,-3199.254912
37394,2026-05-18,Production Issue,RM-0127,300,300-RM,300-RM-05,,-41.9479,13.61,Production Order,MO-006423,Available,,-570.9109189999999
37395,2026-05-18,Production Issue,RM-0150,300,300-RM,300-RM-01,,-83.538,32.43,Production Order,MO-006423,Available,,-2709.1373399999998
38024,2026-05-18,Production Receipt,DRV-0011,100,100-FG,100-FG-01,,6.825,823.39,Production Order,MO-006530,Available,,5619.63675
40831,2026-05-18,Production Issue,RM-0139,300,300-RM,300-RM-02,,-17.8295,23.43,Production Order,MO-007012,Available,,-417.745185
40832,2026-05-18,Production Issue,PC-0012,300,300-RM,300-RM-03,,-32.0695,83.91,Production Order,MO-007012,Available,,-2690.951745
40833,2026-05-18,Production Issue,PC-0035,300,300-RM,300-RM-04,,-45.0173,57.73,Production Order,MO-007012,Available,,-2598.848729
40834,2026-05-18,Production Issue,PC-0058,300,300-RM,300-RM-05,,-63.1119,133.0,Production Order,MO-007012,Available,,-8393.8827
40835,2026-05-18,Production Issue,PC-0081,300,300-RM,300-RM-01,,-16.3437,106.82,Production Order,MO-007012,Available,,-1745.8340339999997
40836,2026-05-18,Production Issue,RM-0004,300,300-RM,300-RM-02,,-32.5786,14.43,Production Order,MO-007012,Available,,-470.109198
41451,2026-05-18,Production Receipt,ACT-0044,200,200-FG,200-FG-05,LOT-2605-007119,34.825,191.13,Production Order,MO-007119,Available,,6656.102250000001
44261,2026-05-18,Production Issue,RM-0004,200,200-RM,200-RM-02,,-17.2928,14.43,Production Order,MO-007601,Available,,-249.535104
44262,2026-05-18,Production Issue,RM-0027,200,200-RM,200-RM-03,,-5.0669,33.25,Production Order,MO-007601,Available,,-168.47442500000002
44263,2026-05-18,Production Issue,RM-0050,200,200-RM,200-RM-04,,-9.1066,26.71,Production Order,MO-007601,Available,,-243.237286
44890,2026-05-18,Production Receipt,AFT-0007,100,100-FG,100-FG-04,,13.86,295.97,Production Order,MO-007708,Available,,4102.144200000001
47687,2026-05-18,Production Issue,SA-0036,100,100-RM,100-RM-02,,-95.2866,496.42,Production Order,MO-008190,Available,,-47302.173972000004
47688,2026-05-18,Production Issue,RM-0018,100,100-RM,100-RM-03,,-120.2604,25.89,Production Order,MO-008190,Available,,-3113.541756
47689,2026-05-18,Production Issue,RM-0041,100,100-RM,100-RM-04,,-34.5784,19.34,Production Order,MO-008190,Available,,-668.746256
47690,2026-05-18,Production Issue,RM-0064,100,100-RM,100-RM-05,,-62.1029,12.8,Production Order,MO-008190,Available,,-794.9171200000001
48316,2026-05-18,Production Receipt,SA-0040,200,200-FG,200-FG-03,,3.94,823.26,Production Order,MO-008297,Available,,3243.6444
51123,2026-05-18,Production Issue,PC-0032,100,100-RM,100-RM-02,,-13.1252,47.91,Production Order,MO-008779,Available,,-628.8283319999999
51124,2026-05-18,Production Issue,PC-0055,100,100-RM,100-RM-03,,-21.112,123.19,Production Order,MO-008779,Available,,-2600.7872799999996
51125,2026-05-18,Production Issue,PC-0078,100,100-RM,100-RM-04,,-31.4519,97.0,Production Order,MO-008779,Available,,-3050.8343
51748,2026-05-18,Production Receipt,DRV-0033,100,100-FG,100-FG-02,,27.44,1124.91,Production Order,MO-008886,Available,,30867.530400000003
54550,2026-05-18,Production Issue,RM-0137,100,100-RM,100-RM-02,,-1.486,21.8,Production Order,MO-009368,Available,,-32.394800000000004
54551,2026-05-18,Production Issue,PC-0010,100,100-RM,100-RM-03,,-4.8948,77.37,Production Order,MO-009368,Available,,-378.71067600000003
54552,2026-05-18,Production Issue,PC-0033,100,100-RM,100-RM-04,,-7.7136,51.19,Production Order,MO-009368,Available,,-394.85918399999997
54553,2026-05-18,Production Issue,PC-0056,100,100-RM,100-RM-05,,-11.5019,126.46,Production Order,MO-009368,Available,,-1454.5302739999997
55177,2026-05-18,Production Receipt,CTL-0006,300,300-FG,300-FG-01,,7.8,1608.41,Production Order,MO-009475,Available,,12545.598
57972,2026-05-18,Production Issue,RM-0149,200,200-RM,200-RM-02,,-67.5501,31.61,Production Order,MO-009957,Available,,-2135.258661
57973,2026-05-18,Production Issue,PC-0022,200,200-RM,200-RM-03,,-8.6832,116.64,Production Order,MO-009957,Available,,-1012.8084479999999
57974,2026-05-18,Production Issue,PC-0045,200,200-RM,200-RM-04,,-28.6299,90.46,Production Order,MO-009957,Available,,-2589.860754
57975,2026-05-18,Production Issue,PC-0068,200,200-RM,200-RM-05,,-45.9819,64.28,Production Order,MO-009957,Available,,-2955.7165320000004
57976,2026-05-18,Production Issue,PC-0091,200,200-RM,200-RM-01,,-68.6223,139.55,Production Order,MO-009957,Available,,-9576.241965000001
58601,2026-05-18,Production Receipt,AFT-0029,100,100-FG,100-FG-05,,2.985,438.33,Production Order,MO-010064,Available,,1308.4150499999998
61402,2026-05-18,Production Issue,RM-0140,100,100-RM,100-RM-02,,-19.0226,24.25,Production Order,MO-010546,Available,,-461.29805
61403,2026-05-18,Production Issue,PC-0013,100,100-RM,100-RM-03,,-25.5991,87.19,Production Order,MO-010546,Available,,-2231.985529
61404,2026-05-18,Production Issue,PC-0036,100,100-RM,100-RM-04,,-3.723,61.0,Production Order,MO-010546,Available,,-227.10299999999998
61405,2026-05-18,Production Issue,PC-0059,100,100-RM,100-RM-05,,-11.067,136.28,Production Order,MO-010546,Available,,-1508.21076
61406,2026-05-18,Production Issue,PC-0082,100,100-RM,100-RM-01,,-19.3153,110.09,Production Order,MO-010546,Available,,-2126.421377
61407,2026-05-18,Production Issue,SA-0015,100,100-RM,100-RM-02,,-26.0119,513.73,Production Order,MO-010546,Available,,-13363.093387
