id,receipt_number,po_id,receipt_date,site_code,status,item_id,quantity,unit_price,standard_unit_cost,quality_status
12821,RCV-0012821,14113,2026-05-27,200,Received,PC-0078,187.3751,92.83,97.0,Accepted
108,RCV-0000108,117,2026-05-28,300,Received,RM-0076,108.8811,24.08,22.61,Accepted
2595,RCV-0002595,2851,2026-05-28,300,Received,RM-0132,378.6079,18.38,17.71,Accepted
2740,RCV-0002740,3010,2026-05-28,200,Received,RM-0009,158.3371,17.39,18.52,Accepted
2884,RCV-0002884,3169,2026-05-28,100,Received,RM-0122,98.336,34.65,34.89,Accepted
4613,RCV-0004613,5073,2026-05-28,100,Received,RM-0006,727.8334,15.96,16.07,Accepted
4757,RCV-0004757,5232,2026-05-28,300,Received,RM-0118,479.5067,33.1,31.61,Accepted
4901,RCV-0004901,5391,2026-05-28,100,Received,PC-0097,346.4876,54.73,57.73,Accepted
7387,RCV-0007387,8125,2026-05-28,200,Received,RM-0045,262.3029,24.28,22.61,Accepted
7531,RCV-0007531,8284,2026-05-28,100,Received,PC-0016,340.4122,94.58,97.0,Accepted
7676,RCV-0007676,8443,2026-05-28,200,Received,RM-0037,115.5026,16.54,16.07,Accepted
9404,RCV-0009404,10347,2026-05-28,300,Received,PC-0012,107.7466,86.34,83.91,Accepted
9549,RCV-0009549,10506,2026-05-28,100,Received,RM-0034,860.8593,12.66,13.61,Accepted
12172,RCV-0012172,13399,2026-05-28,100,Received,PC-0062,87.0385,42.72,44.64,Accepted
12316,RCV-0012316,13558,2026-05-28,300,Received,RM-0072,296.8576,19.55,19.34,Accepted
12460,RCV-0012460,13717,2026-05-28,300,Received,PC-0051,206.9166,117.25,110.09,Accepted
2234,RCV-0002234,2455,2026-05-29,200,Received,RM-0104,214.4259,20.02,20.16,Accepted
2379,RCV-0002379,2614,2026-05-29,100,Received,PC-0085,211.6161,125.55,119.91,Accepted
2523,RCV-0002523,2773,2026-05-29,100,Received,RM-0094,592.765,11.36,11.98,Accepted
4253,RCV-0004253,4677,2026-05-29,300,Received,PC-0081,499.5304,101.27,106.82,Accepted
5297,RCV-0005297,5825,2026-05-29,300,Received,RM-0141,460.2196,25.8,25.07,Accepted
7026,RCV-0007026,7729,2026-05-29,300,Received,RM-0022,613.3899,30.01,29.16,Accepted
7171,RCV-0007171,7888,2026-05-29,300,Received,RM-0137,75.3033,20.27,21.8,Accepted
7316,RCV-0007316,8047,2026-05-29,300,Received,RM-0014,465.055,22.25,22.61,Accepted
9943,RCV-0009943,10940,2026-05-29,100,Received,PC-0038,257.1433,68.29,67.55,Accepted
10087,RCV-0010087,11099,2026-05-29,300,Received,RM-0053,274.7644,31.06,29.16,Accepted
11812,RCV-0011812,13003,2026-05-29,100,Received,PC-0034,25.1336,58.0,54.46,Accepted
11957,RCV-0011957,13162,2026-05-29,200,Received,RM-0050,180.7613,25.8,26.71,Accepted
12102,RCV-0012102,13321,2026-05-29,100,Received,PC-0022,407.371,118.97,116.64,Accepted
144,RCV-0000144,155,2026-05-30,100,Received,PC-0063,247.586,45.42,47.91,Accepted
1874,RCV-0001874,2059,2026-05-30,100,Received,RM-0079,349.7617,23.77,25.07,Accepted
2019,RCV-0002019,2218,2026-05-30,100,Received,PC-0059,365.7421,136.55,136.28,Accepted
2164,RCV-0002164,2377,2026-05-30,100,Received,RM-0070,438.7767,18.7,17.71,Accepted
4648,RCV-0004648,5111,2026-05-30,200,Received,RM-0124,75.6345,11.48,11.16,Accepted
4791,RCV-0004791,5270,2026-05-30,300,Received,RM-0002,41.3902,11.9,12.8,Accepted
4936,RCV-0004936,5429,2026-05-30,200,Received,RM-0113,95.4907,27.08,27.52,Accepted
6667,RCV-0006667,7333,2026-05-30,100,Received,PC-0099,59.0453,63.25,64.28,Accepted
6812,RCV-0006812,7492,2026-05-30,100,Received,RM-0110,281.4205,26.02,25.07,Accepted
6956,RCV-0006956,7651,2026-05-30,100,Received,PC-0090,361.6588,127.97,136.28,Accepted
9439,RCV-0009439,10385,2026-05-30,200,Received,RM-0039,142.0835,18.86,17.71,Accepted
9584,RCV-0009584,10544,2026-05-30,300,Received,PC-0008,170.047,68.41,70.82,Accepted
9728,RCV-0009728,10703,2026-05-30,100,Received,RM-0031,532.9517,11.38,11.16,Accepted
11454,RCV-0011454,12607,2026-05-30,100,Received,PC-0004,412.9641,58.88,57.73,Accepted
11596,RCV-0011596,12766,2026-05-30,300,Received,RM-0027,551.1853,35.71,33.25,Accepted
11741,RCV-0011741,12925,2026-05-30,300,Received,RM-0143,261.2629,26.04,26.71,Accepted
12640,RCV-0012640,13914,2026-05-30,300,Received,PC-0047,417.5528,97.19,97.0,Accepted
1514,RCV-0001514,1663,2026-05-31,200,Received,RM-0056,761.2805,33.38,31.61,Accepted
1657,RCV-0001657,1822,2026-05-31,300,Received,PC-0030,547.2015,136.68,142.82,Accepted
1803,RCV-0001803,1981,2026-05-31,200,Received,RM-0047,269.9306,24.52,24.25,Accepted
4432,RCV-0004432,4874,2026-05-31,100,Received,PC-0078,422.5571,100.69,97.0,Accepted
4577,RCV-0004577,5033,2026-05-31,100,Received,RM-0087,198.6332,29.68,31.61,Accepted
6308,RCV-0006308,6937,2026-05-31,100,Received,PC-0075,374.0874,81.87,87.19,Accepted
6451,RCV-0006451,7096,2026-05-31,300,Received,RM-0083,216.3323,28.14,28.34,Accepted
7496,RCV-0007496,8244,2026-05-31,300,Received,RM-0010,168.4085,20.77,19.34,Accepted
9079,RCV-0009079,9989,2026-05-31,300,Received,RM-0016,442.2124,24.74,24.25,Accepted
9223,RCV-0009223,10148,2026-05-31,100,Received,RM-0130,91.1299,17.26,16.07,Accepted
9367,RCV-0009367,10307,2026-05-31,300,Received,RM-0007,468.3612,16.47,16.89,Accepted
11096,RCV-0011096,12211,2026-05-31,100,Received,RM-0126,703.75,12.48,12.8,Accepted
12137,RCV-0012137,13359,2026-05-31,300,Received,RM-0046,459.5762,24.74,23.43,Accepted
12281,RCV-0012281,13518,2026-05-31,200,Received,PC-0017,277.3005,95.97,100.28,Accepted
1154,RCV-0001154,1267,2026-06-01,300,Received,RM-0033,225.0211,12.94,12.8,Accepted
2343,RCV-0002343,2574,2026-06-01,100,Received,RM-0067,584.9434,15.14,15.25,Accepted
3928,RCV-0003928,4319,2026-06-01,100,Received,RM-0072,780.9896,18.16,19.34,Accepted
4072,RCV-0004072,4478,2026-06-01,200,Received,PC-0051,54.0593,109.32,110.09,Accepted
4217,RCV-0004217,4637,2026-06-01,100,Received,RM-0064,405.3771,13.4,12.8,Accepted
6846,RCV-0006846,7530,2026-06-01,100,Received,PC-0096,414.3111,58.49,54.46,Accepted
6991,RCV-0006991,7689,2026-06-01,200,Received,RM-0106,285.6913,21.26,21.8,Accepted
7135,RCV-0007135,7848,2026-06-01,200,Received,PC-0086,52.3323,126.76,123.19,Accepted
8719,RCV-0008719,9593,2026-06-01,100,Received,PC-0092,103.2019,139.25,142.82,Accepted
9009,RCV-0009009,9911,2026-06-01,100,Received,PC-0083,453.6299,105.43,113.37,Accepted
11632,RCV-0011632,12804,2026-06-01,300,Received,RM-0149,148.4109,30.25,31.61,Hold
11777,RCV-0011777,12963,2026-06-01,100,Received,RM-0024,440.25,31.14,30.8,Accepted
11921,RCV-0011921,13122,2026-06-01,300,Received,RM-0139,58.3449,24.95,23.43,Accepted
13506,RCV-0013506,14867,2026-06-01,200,Received,RM-0146,221.3978,29.48,29.16,Accepted
1693,RCV-0001693,1860,2026-06-02,200,Received,RM-0053,52.3336,28.96,29.16,Accepted
1839,RCV-0001839,2019,2026-06-02,100,Received,PC-0026,199.4299,135.83,129.73,Accepted
1983,RCV-0001983,2178,2026-06-02,200,Received,RM-0044,242.4213,20.67,21.8,Accepted
3568,RCV-0003568,3923,2026-06-02,100,Received,RM-0050,485.1932,27.97,26.71,Accepted
3713,RCV-0003713,4082,2026-06-02,200,Received,PC-0021,351.234,107.47,113.37,Accepted
3857,RCV-0003857,4241,2026-06-02,200,Received,RM-0041,304.6676,19.38,19.34,Accepted
6486,RCV-0006486,7134,2026-06-02,300,Received,PC-0070,307.3397,72.87,70.82,Accepted
6630,RCV-0006630,7293,2026-06-02,200,Received,RM-0080,259.677,24.08,25.89,Accepted
8361,RCV-0008361,9197,2026-06-02,200,Received,PC-0066,168.5435,53.69,57.73,Accepted
8504,RCV-0008504,9356,2026-06-02,100,Received,RM-0077,617.7586,23.06,23.43,Accepted
8649,RCV-0008649,9515,2026-06-02,300,Received,PC-0056,137.1487,131.27,126.46,Accepted
9547,RCV-0009547,10504,2026-06-02,200,Received,RM-0004,478.7839,15.37,14.43,Accepted
11274,RCV-0011274,12408,2026-06-02,200,Received,RM-0122,316.2248,37.16,34.89,Accepted
11418,RCV-0011418,12567,2026-06-02,200,Received,PC-0100,473.498,65.25,67.55,Accepted
11560,RCV-0011560,12726,2026-06-02,300,Received,RM-0111,73.8494,26.41,25.89,Accepted
13146,RCV-0013146,14471,2026-06-02,100,Received,RM-0119,107.5895,31.33,32.43,Accepted
13289,RCV-0013289,14630,2026-06-02,200,Received,PC-0097,241.703,58.88,57.73,Accepted
1334,RCV-0001334,1464,2026-06-03,300,Received,RM-0030,702.1914,33.85,35.71,Accepted
1478,RCV-0001478,1623,2026-06-03,100,Received,RM-0147,53.8349,30.04,29.98,Accepted
1621,RCV-0001621,1782,2026-06-03,300,Received,RM-0021,25.1177,29.93,28.34,Accepted
3207,RCV-0003207,3527,2026-06-03,200,Received,RM-0027,301.5058,33.32,33.25,Accepted
3351,RCV-0003351,3686,2026-06-03,200,Received,RM-0143,731.3373,28.21,26.71,Hold
4396,RCV-0004396,4834,2026-06-03,100,Received,RM-0061,78.787,35.14,35.71,Accepted
6127,RCV-0006127,6738,2026-06-03,200,Received,PC-0042,159.8057,79.35,80.64,Accepted
6272,RCV-0006272,6897,2026-06-03,300,Received,RM-0057,505.3175,33.66,32.43,Accepted
6415,RCV-0006415,7056,2026-06-03,100,Received,PC-0033,368.1188,48.07,51.19,Accepted
8001,RCV-0008001,8801,2026-06-03,100,Received,PC-0039,207.7789,73.51,70.82,Accepted
9044,RCV-0009044,9949,2026-06-03,300,Received,RM-0098,241.918,14.73,15.25,Accepted
9188,RCV-0009188,10108,2026-06-03,200,Received,PC-0079,151.3294,102.29,100.28,Accepted
10914,RCV-0010914,12012,2026-06-03,200,Received,RM-0094,43.6617,12.22,11.98,Accepted
11059,RCV-0011059,12171,2026-06-03,200,Received,PC-0076,199.3999,97.15,90.46,Accepted
11203,RCV-0011203,12330,2026-06-03,100,Received,RM-0085,614.0236,29.23,29.98,Accepted
973,RCV-0000973,1068,2026-06-04,200,Received,RM-0007,157.5636,17.84,16.89,Accepted
1118,RCV-0001118,1227,2026-06-04,300,Received,RM-0119,512.1971,31.04,32.43,Accepted
1262,RCV-0001262,1386,2026-06-04,100,Received,PC-0098,658.9347,61.67,61.0,Accepted
3747,RCV-0003747,4120,2026-06-04,200,Received,RM-0046,427.8215,23.06,23.43,Accepted
3892,RCV-0003892,4279,2026-06-04,100,Received,PC-0017,202.3515,104.09,100.28,Accepted
4036,RCV-0004036,4438,2026-06-04,200,Received,RM-0038,332.3719,15.86,16.89,Accepted
5765,RCV-0005765,6342,2026-06-04,300,Received,PC-0013,129.8747,81.87,87.19,Accepted
5912,RCV-0005912,6501,2026-06-04,100,Received,RM-0035,613.6465,14.33,14.43,Accepted
6056,RCV-0006056,6660,2026-06-04,300,Received,PC-0002,463.6058,53.6,51.19,Accepted
8539,RCV-0008539,9394,2026-06-04,200,Received,PC-0063,139.6938,48.87,47.91,Accepted
8684,RCV-0008684,9553,2026-06-04,300,Received,RM-0073,397.3136,21.65,20.16,Accepted
8827,RCV-0008827,9712,2026-06-04,100,Received,PC-0053,212.8144,113.72,116.64,Accepted
10555,RCV-0010555,11616,2026-06-04,200,Received,RM-0070,391.7742,17.27,17.71,Accepted
10699,RCV-0010699,11775,2026-06-04,100,Received,PC-0049,332.3815,106.55,103.55,Accepted
13325,RCV-0013325,14668,2026-06-04,300,Received,RM-0113,149.8283,29.06,27.52,Accepted
13470,RCV-0013470,14827,2026-06-04,100,Received,PC-0094,98.8219,45.85,47.91,Accepted
13615,RCV-0013615,14986,2026-06-04,100,Received,RM-0104,217.6136,20.38,20.16,Accepted
613,RCV-0000613,672,2026-06-05,300,Received,PC-0082,230.2061,111.3,110.09,Accepted
756,RCV-0000756,831,2026-06-05,300,Received,RM-0091,325.2771,37.16,34.89,Accepted
901,RCV-0000901,990,2026-06-05,300,Received,PC-0073,415.4218,77.9,80.64,Accepted
3387,RCV-0003387,3724,2026-06-05,300,Received,RM-0023,279.4404,28.15,29.98,Accepted
3532,RCV-0003532,3883,2026-06-05,100,Received,RM-0139,213.2406,23.27,23.43,Accepted
3677,RCV-0003677,4042,2026-06-05,300,Received,RM-0015,206.4002,24.53,23.43,Accepted
5406,RCV-0005406,5946,2026-06-05,200,Received,RM-0135,288.9839,21.11,20.16,Accepted
5550,RCV-0005550,6105,2026-06-05,100,Received,RM-0012,825.2527,19.89,20.98,Accepted
6449,RCV-0006449,7094,2026-06-05,300,Received,RM-0054,227.3346,29.23,29.98,Accepted
8179,RCV-0008179,8998,2026-06-05,100,Received,PC-0036,193.8923,59.48,61.0,Accepted
8324,RCV-0008324,9157,2026-06-05,200,Received,RM-0051,874.7525,28.32,27.52,Accepted
8467,RCV-0008467,9316,2026-06-05,200,Received,PC-0023,223.8691,111.52,119.91,Accepted
10196,RCV-0010196,11220,2026-06-05,300,Received,RM-0047,158.4958,22.55,24.25,Accepted
11094,RCV-0011094,12209,2026-06-05,100,Received,RM-0091,46.4985,33.39,34.89,Accepted
11239,RCV-0011239,12368,2026-06-05,200,Received,PC-0072,207.5174,78.22,77.37,Accepted
12965,RCV-0012965,14272,2026-06-05,200,Received,RM-0087,534.6016,31.96,31.61,Accepted
13110,RCV-0013110,14431,2026-06-05,100,Received,PC-0068,514.7993,68.46,64.28,Accepted
13253,RCV-0013253,14590,2026-06-05,300,Received,RM-0078,1002.5881,23.43,24.25,Accepted
1298,RCV-0001298,1424,2026-06-06,100,Received,RM-0115,331.1719,30.53,29.16,Accepted
3029,RCV-0003029,3328,2026-06-06,100,Received,PC-0100,205.0999,70.72,67.55,Accepted
3171,RCV-0003171,3487,2026-06-06,100,Received,RM-0111,128.1103,24.54,25.89,Accepted
3314,RCV-0003314,3646,2026-06-06,100,Received,PC-0091,179.1119,139.83,139.55,Accepted
5947,RCV-0005947,6539,2026-06-06,300,Received,PC-0009,40.8363,76.24,74.09,Accepted
6091,RCV-0006091,6698,2026-06-06,100,Received,RM-0032,41.3805,11.14,11.98,Accepted
7964,RCV-0007964,8761,2026-06-06,300,Received,RM-0028,270.111,33.52,34.07,Accepted
8109,RCV-0008109,8920,2026-06-06,100,Received,RM-0145,104.8428,29.42,28.34,Accepted
10590,RCV-0010590,11654,2026-06-06,300,Received,PC-0055,150.0845,124.55,123.19,Accepted
10735,RCV-0010735,11813,2026-06-06,200,Received,RM-0067,522.3713,16.24,15.25,Accepted
10878,RCV-0010878,11972,2026-06-06,100,Received,PC-0044,228.3211,84.23,87.19,Accepted
12605,RCV-0012605,13876,2026-06-06,200,Received,RM-0064,555.6502,12.36,12.8,Accepted
12749,RCV-0012749,14035,2026-06-06,200,Received,PC-0040,73.5426,75.57,74.09,Accepted
12894,RCV-0012894,14194,2026-06-06,100,Received,RM-0056,380.508,33.95,31.61,Accepted
648,RCV-0000648,710,2026-06-07,100,Received,RM-0098,849.6308,15.97,15.25,Accepted
792,RCV-0000792,869,2026-06-07,100,Received,PC-0079,242.0542,95.07,100.28,Accepted
937,RCV-0000937,1028,2026-06-07,100,Received,RM-0088,78.4546,32.49,32.43,Accepted
2668,RCV-0002668,2932,2026-06-07,100,Received,PC-0076,215.1244,90.64,90.46,Accepted
2813,RCV-0002813,3091,2026-06-07,300,Received,RM-0084,72.5592,30.79,29.16,Accepted
2957,RCV-0002957,3250,2026-06-07,200,Received,PC-0065,218.6846,52.12,54.46,Accepted
5441,RCV-0005441,5984,2026-06-07,300,Received,RM-0017,534.1631,23.32,25.07,Accepted
5585,RCV-0005585,6143,2026-06-07,200,Received,RM-0131,137.5135,16.62,16.89,Accepted
7461,RCV-0007461,8206,2026-06-07,100,Received,RM-0127,215.551,14.13,13.61,Accepted
7606,RCV-0007606,8365,2026-06-07,200,Received,RM-0005,550.3567,14.32,15.25,Accepted
8648,RCV-0008648,9513,2026-06-07,200,Received,PC-0019,99.5926,108.96,106.82,Accepted
10231,RCV-0010231,11258,2026-06-07,200,Received,PC-0026,360.3781,125.32,129.73,Accepted
10374,RCV-0010374,11417,2026-06-07,300,Received,RM-0044,278.0138,22.24,21.8,Accepted
10519,RCV-0010519,11576,2026-06-07,100,Received,PC-0015,99.9227,100.67,93.73,Accepted
12245,RCV-0012245,13480,2026-06-07,300,Received,RM-0041,301.1988,20.77,19.34,Accepted
13434,RCV-0013434,14787,2026-06-07,100,Received,RM-0075,481.6373,23.02,21.8,Accepted
289,RCV-0000289,314,2026-06-08,200,Received,RM-0073,188.9435,20.2,20.16,Accepted
432,RCV-0000432,473,2026-06-08,200,Received,PC-0052,282.9327,119.72,113.37,Accepted
577,RCV-0000577,632,2026-06-08,100,Received,RM-0065,207.2683,13.02,13.61,Accepted
2307,RCV-0002307,2536,2026-06-08,300,Received,PC-0048,309.269,95.97,100.28,Accepted
2451,RCV-0002451,2695,2026-06-08,100,Received,RM-0062,648.3587,11.28,11.16,Accepted
3349,RCV-0003349,3684,2026-06-08,200,Received,RM-0107,507.9276,23.47,22.61,Accepted
3496,RCV-0003496,3843,2026-06-08,200,Received,PC-0087,1043.2546,118.75,126.46,Accepted
5081,RCV-0005081,5588,2026-06-08,300,Received,PC-0093,253.0101,46.34,44.64,Accepted
5227,RCV-0005227,5747,2026-06-08,300,Received,RM-0103,377.8817,18.16,19.34,Accepted
5370,RCV-0005370,5906,2026-06-08,200,Received,PC-0084,214.6393,115.82,116.64,Accepted
7100,RCV-0007100,7810,2026-06-08,100,Received,RM-0100,902.3927,16.77,16.89,Accepted
7999,RCV-0007999,8799,2026-06-08,300,Received,RM-0150,138.9378,33.08,32.43,Accepted
8144,RCV-0008144,8958,2026-06-08,100,Received,RM-0025,376.9929,33.95,31.61,Accepted
8288,RCV-0008288,9117,2026-06-08,100,Received,RM-0141,355.8146,24.44,25.07,Accepted
9872,RCV-0009872,10862,2026-06-08,200,Received,RM-0147,145.1399,32.2,29.98,Accepted
10015,RCV-0010015,11021,2026-06-08,100,Received,RM-0022,169.3226,28.43,29.16,Accepted
10159,RCV-0010159,11180,2026-06-08,300,Received,RM-0136,193.9872,21.59,20.98,Accepted
12785,RCV-0012785,14073,2026-06-08,200,Received,RM-0061,305.5312,37.71,35.71,Accepted
12930,RCV-0012930,14232,2026-06-08,200,Received,PC-0037,144.9076,61.52,64.28,Accepted
13074,RCV-0013074,14391,2026-06-08,100,Received,RM-0053,189.6178,29.48,29.16,Accepted
72,RCV-0000072,77,2026-06-09,100,Received,PC-0023,221.8927,121.23,119.91,Accepted
216,RCV-0000216,236,2026-06-09,200,Received,RM-0042,73.5286,21.47,20.16,Accepted
2848,RCV-0002848,3129,2026-06-09,100,Received,PC-0072,522.3952,72.65,77.37,Accepted
2993,RCV-0002993,3288,2026-06-09,200,Received,RM-0081,141.5387,26.52,26.71,Accepted
3135,RCV-0003135,3447,2026-06-09,100,Received,PC-0062,87.0385,46.74,44.64,Accepted
4721,RCV-0004721,5192,2026-06-09,200,Received,PC-0067,408.0713,60.57,61.0,Accepted
4865,RCV-0004865,5351,2026-06-09,200,Received,RM-0078,133.9887,25.39,24.25,Accepted
5010,RCV-0005010,5510,2026-06-09,200,Received,PC-0058,133.5276,126.08,133.0,Accepted
7641,RCV-0007641,8403,2026-06-09,300,Received,RM-0123,144.7876,34.82,35.71,Accepted
7784,RCV-0007784,8562,2026-06-09,100,Received,RM-0002,606.3585,13.17,12.8,Accepted
7927,RCV-0007927,8721,2026-06-09,300,Received,RM-0112,55.7771,24.84,26.71,Accepted
9512,RCV-0009512,10466,2026-06-09,100,Received,RM-0120,25.1177,34.21,33.25,Accepted
9657,RCV-0009657,10625,2026-06-09,200,Received,PC-0098,346.135,56.73,61.0,Accepted
9802,RCV-0009802,10784,2026-06-09,100,Received,RM-0109,41.7238,23.86,24.25,Accepted
12424,RCV-0012424,13677,2026-06-09,300,Received,RM-0038,330.4573,17.08,16.89,Hold
12569,RCV-0012569,13836,2026-06-09,300,Received,PC-0007,74.3448,71.94,67.55,Accepted
12713,RCV-0012713,13995,2026-06-09,200,Received,RM-0030,284.3134,34.5,35.71,Accepted
2487,RCV-0002487,2733,2026-06-10,300,Received,PC-0043,290.3023,87.85,83.91,Accepted
2632,RCV-0002632,2892,2026-06-10,100,Received,RM-0059,108.1762,32.3,34.07,Accepted
2777,RCV-0002777,3051,2026-06-10,100,Received,PC-0034,25.1336,54.57,54.46,Accepted
4361,RCV-0004361,4796,2026-06-10,100,Received,PC-0040,290.9697,70.24,74.09,Accepted
4506,RCV-0004506,4955,2026-06-10,300,Received,RM-0055,477.7973,30.86,30.8,Accepted
5549,RCV-0005549,6103,2026-06-10,100,Received,PC-0081,243.6058,99.34,106.82,Accepted
7279,RCV-0007279,8007,2026-06-10,300,Received,RM-0095,330.1353,11.9,12.8,Accepted
7424,RCV-0007424,8166,2026-06-10,200,Received,PC-0077,293.5903,92.23,93.73,Accepted
7568,RCV-0007568,8325,2026-06-10,200,Received,RM-0086,262.8433,31.97,30.8,Accepted
9153,RCV-0009153,10070,2026-06-10,100,Received,RM-0092,196.0525,35.14,35.71,Accepted
10195,RCV-0010195,11218,2026-06-10,100,Received,RM-0019,214.193,28.45,26.71,Accepted
10339,RCV-0010339,11377,2026-06-10,200,Received,RM-0133,255.3326,17.89,18.52,Accepted
12066,RCV-0012066,13281,2026-06-10,100,Received,RM-0016,740.7855,23.43,24.25,Accepted
12209,RCV-0012209,13440,2026-06-10,100,Received,RM-0129,143.2003,15.56,15.25,Accepted
12352,RCV-0012352,13599,2026-06-10,100,Received,RM-0007,446.3601,18.14,16.89,Accepted
252,RCV-0000252,274,2026-06-11,100,Received,PC-0019,201.7675,101.27,106.82,Accepted
397,RCV-0000397,433,2026-06-11,200,Received,RM-0039,142.0835,17.75,17.71,Accepted
2128,RCV-0002128,2337,2026-06-11,300,Received,PC-0014,435.8337,90.64,90.46,Accepted
2271,RCV-0002271,2496,2026-06-11,200,Received,RM-0036,303.6755,16.1,15.25,Accepted
2415,RCV-0002415,2655,2026-06-11,100,Received,PC-0004,412.9641,55.25,57.73,Accepted
4000,RCV-0004000,4400,2026-06-11,100,Received,PC-0011,496.9139,85.16,80.64,Accepted
4899,RCV-0004899,5389,2026-06-11,200,Received,PC-0064,839.6821,47.61,51.19,Accepted
5045,RCV-0005045,5548,2026-06-11,300,Received,RM-0074,53.3172,20.64,20.98,Accepted
5190,RCV-0005190,5707,2026-06-11,200,Received,PC-0054,484.8344,124.47,119.91,Accepted
6919,RCV-0006919,7611,2026-06-11,200,Received,RM-0071,184.069,19.22,18.52,Accepted
7064,RCV-0007064,7770,2026-06-11,300,Received,PC-0050,263.4445,100.3,106.82,Accepted
7209,RCV-0007209,7929,2026-06-11,200,Received,RM-0063,429.8685,11.9,11.98,Accepted
9693,RCV-0009693,10663,2026-06-11,200,Received,RM-0115,827.2848,28.17,29.16,Accepted
9837,RCV-0009837,10822,2026-06-11,200,Received,PC-0095,306.8127,52.21,51.19,Accepted
9979,RCV-0009979,10981,2026-06-11,100,Received,RM-0105,350.1442,22.53,20.98,Accepted
11704,RCV-0011704,12885,2026-06-11,200,Received,PC-0091,227.9717,149.88,139.55,Accepted
11850,RCV-0011850,13044,2026-06-11,300,Received,RM-0101,355.8511,17.27,17.71,Accepted
11994,RCV-0011994,13203,2026-06-11,200,Received,PC-0082,231.7966,113.28,110.09,Accepted
36,RCV-0000036,37,2026-06-12,300,Received,RM-0016,442.2124,23.21,24.25,Accepted
1766,RCV-0001766,1941,2026-06-12,200,Received,RM-0136,162.2443,20.08,20.98,Accepted
1911,RCV-0001911,2100,2026-06-12,300,Received,RM-0013,347.9794,22.04,21.8,Accepted
2056,RCV-0002056,2259,2026-06-12,100,Received,RM-0126,703.75,13.63,12.8,Accepted
4541,RCV-0004541,4993,2026-06-12,100,Received,PC-0037,558.3625,66.72,64.28,Accepted
4828,RCV-0004828,5311,2026-06-12,100,Received,PC-0025,247.3241,125.57,126.46,Accepted
6560,RCV-0006560,7215,2026-06-12,100,Received,RM-0049,672.9061,25.71,25.89,Accepted
